"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","10052","","","","","09/24/2021","","","","3:32","","","","","30","Regular","FOOD117","","","","27,839","9,779","118","","","","","","","","","","","","","","","",""
"","10052","","","","","09/24/2021","","","","","79","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","6293","","","","","09/24/2021","","","","5:10","","","","","30","Regular","FOOD117","","","","2,396","749","165","","","","","","","","","","","","","","","",""
"","6293","","","","","09/24/2021","","","","1:29","","","","","30","Driving Pay","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","13786","","","","","09/24/2021","","","","4:49","","","","","30","Regular","FOOD117","","","","23,982","8,348","0","","","","","","","","","","","","","","","",""
"","13786","","","","","09/24/2021","","","","","74","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","15371","","","","","09/24/2021","","","","3:58","","","","","30","Regular","FOOD117","","","","9,235","2,907","35","","","","","","","","","","","","","","","",""
"","15371","","","","","09/24/2021","","","","","79","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","15310","","","","","09/24/2021","","","","4:51","","","","","30","Regular","FOOD117","","","","7,011","1,698","28","","","","","","","","","","","","","","","",""
"","15310","","","","","09/24/2021","","","","","74","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14437","","","","","09/24/2021","","","","4:5","","","","","30","Regular","FOOD117","","","","18,192","4,303","20","","","","","","","","","","","","","","","",""
"","14437","","","","","09/24/2021","","","","1:29","","","","","30","Driving Pay","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","13741","","","","","09/24/2021","","","","3:55","","","","","30","Regular","FOOD117","","","","20,059","4,632","28","","","","","","","","","","","","","","","",""
"","13741","","","","","09/24/2021","","","","","74","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","09/24/2021","","","","4:5","","","","","30","Regular","FOOD117","","","","14,803","3,494","13","","","","","","","","","","","","","","","",""
"","6182","","","","","09/24/2021","","","","","79","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","13985","","","","","09/24/2021","","","","4:24","","","","","30","Regular","FOOD117","","","","13,639","6,039","28","","","","","","","","","","","","","","","",""
"","13985","","","","","09/24/2021","","","","","74","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","9616","","","","","09/24/2021","","","","4:57","","","","","30","Regular","FOOD117","","","","11,536","5,536","12","","","","","","","","","","","","","","","",""
"","9616","","","","","09/24/2021","","","","","74","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","15153","","","","","09/24/2021","","","","4:38","","","","","30","Regular","FOOD117","","","","12,095","4,550","12","","","","","","","","","","","","","","","",""
