"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","6398","","","","","05/29/2020","","","","2:4","","","","","1","Regular","","","","SHELL #1054","20,035","4,347","13","","","","","","","","","","","","","","","",""
"","6398","","","","","05/29/2020","","","","1:04","","","","","1","Driving Pay","","","","SHELL #1054","","","","","","","","","","","","","","","","","","",""
"","11879","","","","","05/29/2020","","","","1:58","","","","","1","Regular","","","","SHELL #1054","4,624","3,323","0","","","","","","","","","","","","","","","",""
"","11879","","","","","05/29/2020","","","","","42","","","","1","JSA","","","","SHELL #1054","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","05/29/2020","","","","2:2","","","","","1","Regular","","","","SHELL #1054","6,652","2,862","0","","","","","","","","","","","","","","","",""
"","6945","","","","","05/29/2020","","","","","42","","","","1","JSA","","","","SHELL #1054","","","","","","","","","","","","","","","","","","",""
"","14565","","","","","05/31/2020","","","","5:17","","","","","6","Regular","","","","BRUCE S FOODLAND #369","8,014","2,496","22","","","","","","","","","","","","","","","",""
"","14565","","","","","05/31/2020","","","","","121","","","","6","JSA","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","14601","","","","","05/31/2020","","","","5:30","","","","","9","Regular","","","","BRUCE S FOODLAND #369","11,284","3,020","13","","","","","","","","","","","","","","","",""
"","14601","","","","","05/31/2020","","","","","113","","","","9","JSA","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","11296","","","","","05/31/2020","","","","5:34","","","","","9","Regular","","","","BRUCE S FOODLAND #369","17,577","6,660","28","","","","","","","","","","","","","","","",""
"","11296","","","","","05/31/2020","","","","","113","","","","9","JSA","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","14022","","","","","05/31/2020","","","","5:27","","","","","9","Regular","","","","BRUCE S FOODLAND #369","11,774","3,230","53","","","","","","","","","","","","","","","",""
"","14022","","","","","05/31/2020","","","","","113","","","","9","JSA","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","11493","","","","","05/31/2020","","","","5:28","","","","","6","Regular","","","","BRUCE S FOODLAND #369","11,885","3,697","15","","","","","","","","","","","","","","","",""
"","11493","","","","","05/31/2020","","","","","121","","","","6","JSA","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","11807","","","","","05/31/2020","","","","5:29","","","","","9","Regular","","","","BRUCE S FOODLAND #369","9,141","3,204","44","","","","","","","","","","","","","","","",""
"","11807","","","","","05/31/2020","","","","","113","","","","9","JSA","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","13928","","","","","05/31/2020","","","","5:29","","","","","9","Regular","","","","BRUCE S FOODLAND #369","8,807","2,706","64","","","","","","","","","","","","","","","",""
"","13928","","","","","05/31/2020","","","","","113","","","","9","JSA","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","9480","","","","","05/31/2020","","","","5:34","","","","","6","Regular","","","","BRUCE S FOODLAND #369","3,273","1,388","91","","","","","","","","","","","","","","","",""
"","9480","","","","","05/31/2020","","","","2:38","","","","","6","Driving Pay","","","","BRUCE S FOODLAND #369","","","","","","","","","","","","","","","","","","",""
"","14565","","","","","05/31/2020","","","","2:45","","","","","6","Regular","","","","BRUCE S FOODLAND #366","7,578","2,381","8","","","","","","","","","","","","","","","",""
"","14565","","","","","05/31/2020","","","","0:17","","","","","6","Travel Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","14565","","","","","05/31/2020","","","","","133","","","","6","JSA","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","14601","","","","","05/31/2020","","","","2:41","","","","","9","Regular","","","","BRUCE S FOODLAND #366","8,354","2,952","0","","","","","","","","","","","","","","","",""
"","14601","","","","","05/31/2020","","","","0:17","","","","","9","Travel Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","14601","","","","","05/31/2020","","","","","124","","","","9","JSA","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","11296","","","","","05/31/2020","","","","2:49","","","","","9","Regular","","","","BRUCE S FOODLAND #366","17,437","8,148","0","","","","","","","","","","","","","","","",""
"","11296","","","","","05/31/2020","","","","0:17","","","","","9","Travel Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","11296","","","","","05/31/2020","","","","","124","","","","9","JSA","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","14022","","","","","05/31/2020","","","","2:44","","","","","9","Regular","","","","BRUCE S FOODLAND #366","11,485","4,861","11","","","","","","","","","","","","","","","",""
"","14022","","","","","05/31/2020","","","","0:17","","","","","9","Travel Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","14022","","","","","05/31/2020","","","","","124","","","","9","JSA","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","11493","","","","","05/31/2020","","","","2:48","","","","","6","Regular","","","","BRUCE S FOODLAND #366","9,556","3,236","6","","","","","","","","","","","","","","","",""
"","11493","","","","","05/31/2020","","","","0:17","","","","","6","Travel Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","11493","","","","","05/31/2020","","","","","133","","","","6","JSA","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","11807","","","","","05/31/2020","","","","2:46","","","","","9","Regular","","","","BRUCE S FOODLAND #366","8,717","3,041","0","","","","","","","","","","","","","","","",""
"","11807","","","","","05/31/2020","","","","0:17","","","","","9","Travel Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","11807","","","","","05/31/2020","","","","","124","","","","9","JSA","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","13928","","","","","05/31/2020","","","","2:44","","","","","9","Regular","","","","BRUCE S FOODLAND #366","9,058","3,848","0","","","","","","","","","","","","","","","",""
"","13928","","","","","05/31/2020","","","","0:17","","","","","9","Travel Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","13928","","","","","05/31/2020","","","","","124","","","","9","JSA","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","9480","","","","","05/31/2020","","","","2:50","","","","","6","Regular","","","","BRUCE S FOODLAND #366","6,171","2,940","59","","","","","","","","","","","","","","","",""
"","9480","","","","","05/31/2020","","","","3:10","","","","","6","Driving Pay","","","","BRUCE S FOODLAND #366","","","","","","","","","","","","","","","","","","",""
"","11018","","","","","05/18/2020","","","","0.01","","","","No Show","11","","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","14592","","","","","05/18/2020","","","","0.01","","","","No Show","8","","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","10602","","","","","05/18/2020","","","","0.01","","","","No Show","11","","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","10039","","","","","05/18/2020","","","","11:34","","","","","8","Regular","","","","WINN DIXIE #1443","18,846","2,587","63","","","","","","","","","","","","","","","",""
"","10039","","","","","05/18/2020","","","","","89","","","","8","JSA","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","14379","","","","","05/18/2020","","","","11:58","","","","","8","Regular","","","","WINN DIXIE #1443","20,054","3,462","44","","","","","","","","","","","","","","","",""
"","14379","","","","","05/18/2020","","","","","89","","","","8","JSA","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","14353","","","","","05/18/2020","","","","0.01","","","","No Show","8","","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","14608","","","","","05/18/2020","","","","5:13","","","","","8","Regular","","","","WINN DIXIE #1443","1,545","445","42","","","","","","","","","","","","","","","",""
"","14608","","","","","05/18/2020","","","","","89","","","","8","JSA","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","14652","","","","","05/18/2020","","","","11:33","","","","","8","Regular","","","","WINN DIXIE #1443","4,696","1,205","18","","","","","","","","","","","","","","","",""
"","14652","","","","","05/18/2020","","","","","89","","","","8","JSA","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","14577","","","","","05/18/2020","","","","0.01","","","","No Show","8","","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","12061","","","","","05/18/2020","","","","3:42","","","","","1","Regular","","","","WINN DIXIE #1443","45,255","2,772","95","","","","","","","","","","","","","","","",""
"","12061","","","","","05/18/2020","","","","","1444","","","","1","JSA","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","9505","","","","","05/18/2020","","","","11:36","","","","","8","Regular","","","","WINN DIXIE #1443","12,483","2,999","12","","","","","","","","","","","","","","","",""
"","9505","","","","","05/18/2020","","","","","89","","","","8","JSA","","","","WINN DIXIE #1443","","","","","","","","","","","","","","","","","","",""
"","14651","","","","","05/18/2020","","","","9:1","","","","","8","Regular","","","","WINN DIXIE #1443","5,631","1,228","55","","","","","","","","","","","","","","","",""
