"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14662","","","","","05/03/2021","","","","0:45","","","","","32","Regular","WD#0090","","","","124,244","6,644","0","","","","","","","","","","","","","","","",""
"","14993","","","","","05/03/2021","","","","0:38","","","","","32","Regular","WD#0090","","","","24,513","7,087","0","","","","","","","","","","","","","","","",""
"","14538","","","","","05/03/2021","","","","0:35","","","","","32","Regular","WD#0090","","","","49,243","11,100","0","","","","","","","","","","","","","","","",""
"","13696","","","","","05/03/2021","","","","0:25","","","","","32","Regular","WD#0090","","","","39,380","3,920","0","","","","","","","","","","","","","","","",""
"","13698","","","","","05/03/2021","","","","3:10","","","","","32","Regular","WD#0090","","","","21,982","2,651","54","","","","","","","","","","","","","","","",""
"","15154","","","","","05/03/2021","","","","0:47","","","","","32","Regular","WD#0090","","","","169,974","8,326","0","","","","","","","","","","","","","","","",""
"","15141","","","","","05/05/2021","","","","4:14","","","","","23","Regular","SPR2060","","","","7,482","2,153","0","","","","","","","","","","","","","","","",""
"","15140","","","","","05/05/2021","","","","4:40","","","","","23","Regular","SPR2060","","","","7,624","1,478","65","","","","","","","","","","","","","","","",""
"","15140","","","","","05/05/2021","","","","0:15","","","","","23","Driving Pay","SPR2060","","","SPRINTMART #2060","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/05/2021","","","","4:20","","","","","23","Regular","SPR2060","","","","5,795","2,718","15","","","","","","","","","","","","","","","",""
"","15141","","","","","05/05/2021","","","","4:45","","","","","23","Regular","SPR2311","","","","6,402","1,885","7","","","","","","","","","","","","","","","",""
"","15141","","","","","05/05/2021","","","","0:21","","","","","23","Travel Pay","SPR2311","","","SPRINTMART #2311","","","","","","","","","","","","","","","","","","",""
"","15140","","","","","05/05/2021","","","","5:20","","","","","23","Regular","SPR2311","","","","9,767","1,471","77","","","","","","","","","","","","","","","",""
"","15140","","","","","05/05/2021","","","","0:50","","","","","23","Driving Pay","SPR2311","","","SPRINTMART #2311","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/05/2021","","","","4:43","","","","","23","Regular","SPR2311","","","","4,068","1,879","7","","","","","","","","","","","","","","","",""
"","15145","","","","","05/05/2021","","","","0:21","","","","","23","Travel Pay","SPR2311","","","SPRINTMART #2311","","","","","","","","","","","","","","","","","","",""
"","10437","","","","","05/07/2021","","","","4:10","","","","","3","Regular","KEI108","","","","8,923","2,415","37","","","","","","","","","","","","","","","",""
"","10437","","","","","05/07/2021","","","","","59","","","","3","JSA","KEI108","","","KEITHS #108","","","","","","","","","","","","","","","","","","",""
"","13423","","","","","05/07/2021","","","","4:10","","","","","3","Regular","KEI108","","","","13,204","3,561","6","","","","","","","","","","","","","","","",""
"","13423","","","","","05/07/2021","","","","1:25","","","","","3","Driving Pay","KEI108","","","KEITHS #108","","","","","","","","","","","","","","","","","","",""
