"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","12406","","","","","05/20/2021","","","","6:34","","","","","3","Regular","KEI127","","","","13,276","2,903","147","","","","","","","","","","","","","","","",""
"","12406","","","","","05/20/2021","","","","0:35","","","","","3","Driving Pay","KEI127","","","KEITHS #127","","","","","","","","","","","","","","","","","","",""
"","15211","","","","","05/20/2021","","","","6:15","","","","","3","Regular","KEI127","","","","4,963","2,392","8","","","","","","","","","","","","","","","",""
"","15211","","","","","05/20/2021","","","","","15","","","","3","JSA","KEI127","","","KEITHS #127","","","","","","","","","","","","","","","","","","",""
"","15210","","","","","05/20/2021","","","","6:15","","","","","3","Regular","KEI127","","","","8,483","1,734","77","","","","","","","","","","","","","","","",""
"","15210","","","","","05/20/2021","","","","","15","","","","3","JSA","KEI127","","","KEITHS #127","","","","","","","","","","","","","","","","","","",""
"","15150","","","","","05/20/2021","","","","6:15","","","","","3","Regular","KEI127","","","","6,035","897","78","","","","","","","","","","","","","","","",""
"","15150","","","","","05/20/2021","","","","","15","","","","3","JSA","KEI127","","","KEITHS #127","","","","","","","","","","","","","","","","","","",""
"","12406","","","","","05/20/2021","","","","5:0","","","","","3","Regular","KEI118","","","","34,911","2,542","60","","","","","","","","","","","","","","","",""
"","12406","","","","","05/20/2021","","","","1:48","","","","","3","Driving Pay","KEI118","","","KEITHS #118","","","","","","","","","","","","","","","","","","",""
"","15211","","","","","05/20/2021","","","","4:39","","","","","3","Regular","KEI118","","","","14,474","1,227","32","","","","","","","","","","","","","","","",""
"","15211","","","","","05/20/2021","","","","0:46","","","","","3","Travel Pay","KEI118","","","KEITHS #118","","","","","","","","","","","","","","","","","","",""
"","15211","","","","","05/20/2021","","","","","40","","","","3","JSA","KEI118","","","KEITHS #118","","","","","","","","","","","","","","","","","","",""
"","15210","","","","","05/20/2021","","","","4:39","","","","","3","Regular","KEI118","","","","22,862","1,171","19","","","","","","","","","","","","","","","",""
