"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","6398","","","","","09/26/2020","","","","3:32","","","","","1","Regular","RAMEY08","","","","32,244","7,422","85","","","","","","","","","","","","","","","",""
"","6398","","","","","09/26/2020","","","","0:15","","","","","1","Driving Pay","RAMEY08","","","RAMEYS #08","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","09/26/2020","","","","3:47","","","","","1","Regular","RAMEY08","","","","8,773","3,687","0","","","","","","","","","","","","","","","",""
"","8503","","","","","09/26/2020","","","","4:23","","","","","1","Regular","RAMEY08","","","","25,696","7,247","14","","","","","","","","","","","","","","","",""
"","11114","","","","","09/26/2020","","","","4:23","","","","","1","Regular","RAMEY08","","","","19,935","5,383","0","","","","","","","","","","","","","","","",""
"","82","","","","","09/26/2020","","","","4:24","","","","","1","Regular","RAMEY08","","","","24,471","7,407","32","","","","","","","","","","","","","","","",""
"","82","","","","","09/26/2020","","","","0:11","","","","","1","Driving Pay","RAMEY08","","","RAMEYS #08","","","","","","","","","","","","","","","","","","",""
"","14793","","","","","09/26/2020","","","","3:48","","","","","1","Regular","RAMEY08","","","","13,164","5,886","7","","","","","","","","","","","","","","","",""
"","12623","","","","","09/26/2020","","","","3:42","","","","","1","Regular","RAMEY08","","","","19,622","6,603","6","","","","","","","","","","","","","","","",""
"","6398","","","","","09/26/2020","","","","2:23","","","","","1","Regular","SF#37","","","","45,257","24,674","39","","","","","","","","","","","","","","","",""
"","6398","","","","","09/26/2020","","","","2:35","","","","","1","Driving Pay","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","09/26/2020","","","","2:29","","","","","1","Regular","SF#37","","","","7,267","3,675","0","","","","","","","","","","","","","","","",""
"","14761","","","","","09/26/2020","","","","2:35","","","","","1","Travel Pay","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","8503","","","","","09/26/2020","","","","2:55","","","","","1","Regular","SF#37","","","","26,660","10,288","12","","","","","","","","","","","","","","","",""
"","8503","","","","","09/26/2020","","","","2:35","","","","","1","Travel Pay","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","09/26/2020","","","","2:54","","","","","1","Regular","SF#37","","","","18,396","6,193","0","","","","","","","","","","","","","","","",""
"","11114","","","","","09/26/2020","","","","2:35","","","","","1","Travel Pay","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","82","","","","","09/26/2020","","","","2:54","","","","","1","Regular","SF#37","","","","21,419","9,153","25","","","","","","","","","","","","","","","",""
"","82","","","","","09/26/2020","","","","2:35","","","","","1","Driving Pay","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","09/26/2020","","","","2:26","","","","","1","Regular","SF#37","","","","31,442","6,866","7","","","","","","","","","","","","","","","",""
"","6945","","","","","09/26/2020","","","","","89","","","","1","JSA","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","14793","","","","","09/26/2020","","","","2:55","","","","","1","Regular","SF#37","","","","9,582","4,906","0","","","","","","","","","","","","","","","",""
"","14793","","","","","09/26/2020","","","","2:35","","","","","1","Travel Pay","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","12623","","","","","09/26/2020","","","","2:32","","","","","1","Regular","SF#37","","","","13,318","8,195","13","","","","","","","","","","","","","","","",""
"","12623","","","","","09/26/2020","","","","2:35","","","","","1","Travel Pay","SF#37","","","SHOPPER VALUE #37","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","09/26/2020","","","","1:06","","","","","1","Regular","SAV2186","","","","25,935","12,784","6","","","","","","","","","","","","","","","",""
"","6398","","","","","09/26/2020","","","","0:50","","","","","1","Driving Pay","SAV2186","","","SAVE A LOT #2186","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","09/26/2020","","","","1:09","","","","","1","Regular","SAV2186","","","","6,797","5,106","0","","","","","","","","","","","","","","","",""
"","14761","","","","","09/26/2020","","","","0:50","","","","","1","Travel Pay","SAV2186","","","SAVE A LOT #2186","","","","","","","","","","","","","","","","","","",""
"","8503","","","","","09/26/2020","","","","1:18","","","","","1","Regular","SAV2186","","","","18,572","7,975","6","","","","","","","","","","","","","","","",""
"","8503","","","","","09/26/2020","","","","0:50","","","","","1","Travel Pay","SAV2186","","","SAVE A LOT #2186","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","09/26/2020","","","","1:18","","","","","1","Regular","SAV2186","","","","21,436","14,525","0","","","","","","","","","","","","","","","",""
"","11114","","","","","09/26/2020","","","","0:50","","","","","1","Travel Pay","SAV2186","","","SAVE A LOT #2186","","","","","","","","","","","","","","","","","","",""
"","82","","","","","09/26/2020","","","","1:18","","","","","1","Regular","SAV2186","","","","12,958","4,994","0","","","","","","","","","","","","","","","",""
"","82","","","","","09/26/2020","","","","0:50","","","","","1","Driving Pay","SAV2186","","","SAVE A LOT #2186","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","09/26/2020","","","","1:08","","","","","1","Regular","SAV2186","","","","19,466","11,640","0","","","","","","","","","","","","","","","",""
"","6945","","","","","09/26/2020","","","","0:50","","","","","1","Travel Pay","SAV2186","","","SAVE A LOT #2186","","","","","","","","","","","","","","","","","","",""
"","14793","","","","","09/26/2020","","","","1:18","","","","","1","Regular","SAV2186","","","","6,873","5,068","0","","","","","","","","","","","","","","","",""
"","14793","","","","","09/26/2020","","","","0:50","","","","","1","Travel Pay","SAV2186","","","SAVE A LOT #2186","","","","","","","","","","","","","","","","","","",""
