"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14806","","","","","04/22/2021","","","","3:10","","","","","25","Regular","SPR4102","","","","12,660","4,711","11","","","","","","","","","","","","","","","",""
"","14806","","","","","04/22/2021","","","","0:15","","","","","25","Travel Pay","SPR4102","","","SPRINT MART #4102","","","","","","","","","","","","","","","","","","",""
"","14806","","","","","04/22/2021","","","","","119","","","","25","JSA","SPR4102","","","SPRINT MART #4102","","","","","","","","","","","","","","","","","","",""
"","14865","","","","","04/22/2021","","","","3:10","","","","","25","Regular","SPR4102","","","","5,818","2,766","35","","","","","","","","","","","","","","","",""
"","14865","","","","","04/22/2021","","","","0:15","","","","","25","Travel Pay","SPR4102","","","SPRINT MART #4102","","","","","","","","","","","","","","","","","","",""
"","14865","","","","","04/22/2021","","","","","119","","","","25","JSA","SPR4102","","","SPRINT MART #4102","","","","","","","","","","","","","","","","","","",""
"","11262","","","","","04/22/2021","","","","3:10","","","","","25","Regular","SPR4102","","","","9,616","2,586","0","","","","","","","","","","","","","","","",""
"","11262","","","","","04/22/2021","","","","0:15","","","","","25","Travel Pay","SPR4102","","","SPRINT MART #4102","","","","","","","","","","","","","","","","","","",""
"","11262","","","","","04/22/2021","","","","","119","","","","25","JSA","SPR4102","","","SPRINT MART #4102","","","","","","","","","","","","","","","","","","",""
"","15057","","","","","04/22/2021","","","","3:24","","","","","25","Regular","SPR4102","","","","14,129","2,230","27","","","","","","","","","","","","","","","",""
