"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","6293","","","","","01/02/2021","","","","4:49","","","","","30","Regular","CROOK62","","","","13,337","2,961","83","","","","","","","","","","","","","","","",""
"","6293","","","","","01/02/2021","","","","1:10","","","","","30","Driving Pay","CROOK62","","","CROOK S (AG#62)COST + 10","","","","","","","","","","","","","","","","","","",""
"","6447","","","","","01/02/2021","","","","4:3","","","","","30","Regular","CROOK62","","","","23,368","11,189","6","","","","","","","","","","","","","","","",""
"","6447","","","","","01/02/2021","","","","","27","","","","30","JSA","CROOK62","","","CROOK S (AG#62)COST + 10","","","","","","","","","","","","","","","","","","",""
"","14601","","","","","01/02/2021","","","","3:51","","","","","30","Regular","CROOK62","","","","9,224","3,759","0","","","","","","","","","","","","","","","",""
"","14601","","","","","01/02/2021","","","","","47","","","","30","JSA","CROOK62","","","CROOK S (AG#62)COST + 10","","","","","","","","","","","","","","","","","","",""
"","9239","","","","","01/02/2021","","","","4:57","","","","","30","Regular","CROOK62","","","","28,808","3,634","51","","","","","","","","","","","","","","","",""
"","9239","","","","","01/02/2021","","","","","52","","","","30","JSA","CROOK62","","","CROOK S (AG#62)COST + 10","","","","","","","","","","","","","","","","","","",""
"","14922","","","","","01/02/2021","","","","2:56","","","","","30","Regular","CROOK62","","","","9,283","3,521","0","","","","","","","","","","","","","","","",""
"","14922","","","","","01/02/2021","","","","0:45","","","","","30","Driving Pay","CROOK62","","","CROOK S (AG#62)COST + 10","","","","","","","","","","","","","","","","","","",""
"","14730","","","","","01/02/2021","","","","3:3","","","","","30","Regular","CROOK62","","","","6,249","2,097","6","","","","","","","","","","","","","","","",""
"","14730","","","","","01/02/2021","","","","0:48","","","","","30","Travel Pay","CROOK62","","","CROOK S (AG#62)COST + 10","","","","","","","","","","","","","","","","","","",""
"","13928","","","","","01/02/2021","","","","3:38","","","","","30","Regular","CROOK62","","","","8,624","4,454","17","","","","","","","","","","","","","","","",""
"","13928","","","","","01/02/2021","","","","","47","","","","30","JSA","CROOK62","","","CROOK S (AG#62)COST + 10","","","","","","","","","","","","","","","","","","",""
"","14504","","","","","01/02/2021","","","","4:0","","","","","30","Regular","CROOK62","","","","20,196","5,564","14","","","","","","","","","","","","","","","",""
