"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","10640","","","","","07/21/2020","","","","3:56","","","","","2","Regular","","","","THE FILLING STATION #14","8,249","5,246","0","","","","","","","","","","","","","","","",""
"","10640","","","","","07/21/2020","","","","","26","","","","2","JSA","","","","THE FILLING STATION #14","","","","","","","","","","","","","","","","","","",""
"","9926","","","","","07/21/2020","","","","4:05","","","","","2","Regular","","","","THE FILLING STATION #14","16,614","5,067","45","","","","","","","","","","","","","","","",""
"","9926","","","","","07/21/2020","","","","1:45","","","","","2","Driving Pay","","","","THE FILLING STATION #14","","","","","","","","","","","","","","","","","","",""
"","10640","","","","","07/22/2020","","","","3:12","","","","","2","Regular","","","","THE FILLING STATION #22","10,434","3,847","0","","","","","","","","","","","","","","","",""
"","10640","","","","","07/22/2020","","","","","63","","","","2","JSA","","","","THE FILLING STATION #22","","","","","","","","","","","","","","","","","","",""
"","9926","","","","","07/22/2020","","","","3:17","","","","","2","Regular","","","","THE FILLING STATION #22","17,485","4,474","36","","","","","","","","","","","","","","","",""
"","9926","","","","","07/22/2020","","","","3:00","","","","","2","Driving Pay","","","","THE FILLING STATION #22","","","","","","","","","","","","","","","","","","",""
"","14291","","","","","07/22/2020","","","","3:26","","","","","25","Regular","","","","FOOD GIANT #582 (265)","22,366","6,299","30","","","","","","","","","","","","","","","",""
"","14291","","","","","07/22/2020","","","","","147","","","","25","JSA","","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14016","","","","","07/22/2020","","","","4:20","","","","","25","Regular","","","","FOOD GIANT #582 (265)","20,740","6,821","114","","","","","","","","","","","","","","","",""
"","14016","","","","","07/22/2020","","","","","147","","","","25","JSA","","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14644","","","","","07/22/2020","","","","3:55","","","","","25","Regular","","","","FOOD GIANT #582 (265)","16,499","6,004","18","","","","","","","","","","","","","","","",""
"","14644","","","","","07/22/2020","","","","","147","","","","25","JSA","","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14053","","","","","07/22/2020","","","","3:46","","","","","25","Regular","","","","FOOD GIANT #582 (265)","24,349","9,364","31","","","","","","","","","","","","","","","",""
"","14053","","","","","07/22/2020","","","","2:10","","","","","25","Driving Pay","","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14685","","","","","07/22/2020","","","","3:34","","","","","25","Regular","","","","FOOD GIANT #582 (265)","7,290","2,491","0","","","","","","","","","","","","","","","",""
