"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","6398","","","","","03/10/2021","","","","3:49","","","","","1","Regular","SHE0100","","","","17,004","3,264","95","","","","","","","","","","","","","","","",""
"","6398","","","","","03/10/2021","","","","0:26","","","","","1","Driving Pay","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","03/10/2021","","","","3:40","","","","","1","Regular","SHE0100","","","","7,222","3,549","42","","","","","","","","","","","","","","","",""
"","14981","","","","","03/10/2021","","","","","10","","","","1","JSA","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","03/10/2021","","","","3:39","","","","","1","Regular","SHE0100","","","","10,451","3,429","8","","","","","","","","","","","","","","","",""
"","6945","","","","","03/10/2021","","","","","10","","","","1","JSA","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","03/10/2021","","","","2:40","","","","","1","Regular","SHE1008","","","","31,692","6,273","45","","","","","","","","","","","","","","","",""
"","6398","","","","","03/10/2021","","","","0:29","","","","","1","Driving Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","03/10/2021","","","","2:30","","","","","1","Regular","SHE1008","","","","5,792","2,267","48","","","","","","","","","","","","","","","",""
"","14981","","","","","03/10/2021","","","","0:16","","","","","1","Travel Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","03/10/2021","","","","","8","","","","1","JSA","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","03/10/2021","","","","2:29","","","","","1","Regular","SHE1008","","","","9,140","3,306","14","","","","","","","","","","","","","","","",""
"","6945","","","","","03/10/2021","","","","0:16","","","","","1","Travel Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","03/10/2021","","","","","8","","","","1","JSA","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","2053","","","","","03/10/2021","","","","3:23","","","","","3","Regular","JFM#366","","","","15,824","3,594","36","","","","","","","","","","","","","","","",""
