"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","10975","","","","","01/14/2021","","","","7:30","","","","","5","Regular","DIRT035","","","","5,979","426","66","","","","","","","","","","","","","","","",""
"","10975","","","","","01/14/2021","","","","","243","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14476","","","","","01/14/2021","","","","7:48","","","","","5","Regular","DIRT035","","","","11,053","708","51","","","","","","","","","","","","","","","",""
"","14476","","","","","01/14/2021","","","","","243","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14243","","","","","01/14/2021","","","","7:27","","","","","5","Regular","DIRT035","","","","12,565","908","33","","","","","","","","","","","","","","","",""
"","14243","","","","","01/14/2021","","","","","243","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14819","","","","","01/14/2021","","","","7:53","","","","","5","Regular","DIRT035","","","","11,774","410","26","","","","","","","","","","","","","","","",""
"","14819","","","","","01/14/2021","","","","","243","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14493","","","","","01/14/2021","","","","7:43","","","","","5","Regular","DIRT035","","","","19,772","895","103","","","","","","","","","","","","","","","",""
"","14493","","","","","01/14/2021","","","","","243","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14856","","","","","01/14/2021","","","","7:32","","","","","5","Regular","DIRT035","","","","13,179","467","40","","","","","","","","","","","","","","","",""
"","14856","","","","","01/14/2021","","","","3:35","","","","","5","Driving Pay","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14675","","","","","01/14/2021","","","","7:36","","","","","5","Regular","DIRT035","","","","11,680","579","6","","","","","","","","","","","","","","","",""
"","14675","","","","","01/14/2021","","","","","243","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","10401","","","","","01/14/2021","","","","7:42","","","","","5","Regular","DIRT035","","","","20,735","754","20","","","","","","","","","","","","","","","",""
"","10401","","","","","01/14/2021","","","","","243","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","8580","","","","","01/14/2021","","","","7:21","","","","","5","Regular","DIRT035","","","","16,515","1,153","77","","","","","","","","","","","","","","","",""
"","8580","","","","","01/14/2021","","","","","161","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","11569","","","","","01/14/2021","","","","8:27","","","","","5","Regular","DIRT035","","","","19,729","1,810","231","","","","","","","","","","","","","","","",""
"","11569","","","","","01/14/2021","","","","5:58","","","","","5","Driving Pay","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","13399","","","","","01/14/2021","","","","7:56","","","","","5","Regular","DIRT035","","","","10,824","393","33","","","","","","","","","","","","","","","",""
"","13399","","","","","01/14/2021","","","","","161","","","","5","JSA","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14870","","","","","01/14/2021","","","","7:13","","","","","5","Regular","DIRT035","","","","9,195","451","23","","","","","","","","","","","","","","","",""
"","14870","","","","","01/14/2021","","","","2:20","","","","","5","Driving Pay","DIRT035","","","DIRT CHEAP #035","","","","","","","","","","","","","","","","","","",""
"","14757","","","","","01/15/2021","","","","6:17","","","","","5","Regular","DIRT071","","","","6,810","655","19","","","","","","","","","","","","","","","",""
"","14757","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","14476","","","","","01/15/2021","","","","6:17","","","","","5","Regular","DIRT071","","","","7,934","619","30","","","","","","","","","","","","","","","",""
"","14476","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","14937","","","","","01/15/2021","","","","6:6","","","","","5","Regular","DIRT071","","","","10,904","942","73","","","","","","","","","","","","","","","",""
"","14937","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","14243","","","","","01/15/2021","","","","6:16","","","","","5","Regular","DIRT071","","","","19,845","2,305","50","","","","","","","","","","","","","","","",""
"","14243","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","14819","","","","","01/15/2021","","","","6:15","","","","","5","Regular","DIRT071","","","","7,611","507","25","","","","","","","","","","","","","","","",""
"","14819","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","14493","","","","","01/15/2021","","","","6:19","","","","","5","Regular","DIRT071","","","","15,192","1,229","41","","","","","","","","","","","","","","","",""
"","14493","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","14856","","","","","01/15/2021","","","","6:09","","","","","5","Regular","DIRT071","","","","6,677","873","55","","","","","","","","","","","","","","","",""
"","14856","","","","","01/15/2021","","","","2:20","","","","","5","Driving Pay","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","14675","","","","","01/15/2021","","","","6:19","","","","","5","Regular","DIRT071","","","","9,801","814","38","","","","","","","","","","","","","","","",""
"","14675","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","10401","","","","","01/15/2021","","","","6:17","","","","","5","Regular","DIRT071","","","","22,788","924","31","","","","","","","","","","","","","","","",""
"","10401","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","8580","","","","","01/15/2021","","","","5:23","","","","","5","Regular","DIRT071","","","","34,687","3,364","71","","","","","","","","","","","","","","","",""
"","8580","","","","","01/15/2021","","","","2:15","","","","","5","Driving Pay","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","11569","","","","","01/15/2021","","","","6:24","","","","","5","Regular","DIRT071","","","","21,709","2,057","107","","","","","","","","","","","","","","","",""
"","11569","","","","","01/15/2021","","","","","94","","","","5","JSA","DIRT071","","","DIRT CHEAP #071","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","01/17/2021","","","","5:55","","","","","1","Regular","FOOD582","","","","20,936","5,842","197","","","","","","","","","","","","","","","",""
"","6398","","","","","01/17/2021","","","","6:45","","","","","1","Driving Pay","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","01/17/2021","","","","5:44","","","","","1","Regular","FOOD582","","","","5,592","1,966","10","","","","","","","","","","","","","","","",""
"","14761","","","","","01/17/2021","","","","","397","","","","1","JSA","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14437","","","","","01/17/2021","","","","5:39","","","","","1","Regular","FOOD582","","","","3,290","1,520","122","","","","","","","","","","","","","","","",""
"","14437","","","","","01/17/2021","","","","3:07","","","","","1","Driving Pay","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","01/17/2021","","","","5:44","","","","","1","Regular","FOOD582","","","","15,346","5,233","74","","","","","","","","","","","","","","","",""
"","14981","","","","","01/17/2021","","","","","397","","","","1","JSA","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14742","","","","","01/17/2021","","","","5:38","","","","","1","Regular","FOOD582","","","","7,006","2,954","11","","","","","","","","","","","","","","","",""
"","14742","","","","","01/17/2021","","","","","148","","","","1","JSA","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","01/17/2021","","","","5:44","","","","","1","Regular","FOOD582","","","","16,906","4,553","125","","","","","","","","","","","","","","","",""
"","6945","","","","","01/17/2021","","","","","397","","","","1","JSA","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14841","","","","","01/17/2021","","","","5:39","","","","","1","Regular","FOOD582","","","","4,226","1,745","19","","","","","","","","","","","","","","","",""
"","14841","","","","","01/17/2021","","","","","148","","","","1","JSA","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","15018","","","","","01/17/2021","","","","5:38","","","","","1","Regular","FOOD582","","","","3,475","1,472","38","","","","","","","","","","","","","","","",""
"","15018","","","","","01/17/2021","","","","","148","","","","1","JSA","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","15054","","","","","01/17/2021","","","","5:39","","","","","1","Regular","FOOD582","","","","3,352","1,482","11","","","","","","","","","","","","","","","",""
"","15054","","","","","01/17/2021","","","","","148","","","","1","JSA","FOOD582","","","FOOD GIANT #582 (265)","","","","","","","","","","","","","","","","","","",""
"","14757","","","","","01/17/2021","","","","7:37","","","","","5","Regular","DIRT009","","","","13,816","809","41","","","","","","","","","","","","","","","",""
"","14757","","","","","01/17/2021","","","","","281","","","","5","JSA","DIRT009","","","DIRT CHEAP #009","","","","","","","","","","","","","","","","","","",""
"","15053","","","","","01/17/2021","","","","6:25","","","","","5","Regular","DIRT009","","","","5,712","326","92","","","","","","","","","","","","","","","",""
"","13423","","","","","01/17/2021","","","","6:13","","","","","5","Regular","DIRT009","","","","15,238","1,671","99","","","","","","","","","","","","","","","",""
"","10437","","","","","01/17/2021","","","","6:51","","","","","5","Regular","DIRT009","","","","8,429","1,735","155","","","","","","","","","","","","","","","",""
"","10437","","","","","01/17/2021","","","","0:41","","","","","5","Driving Pay","DIRT009","","","DIRT CHEAP #009","","","","","","","","","","","","","","","","","","",""
"","12406","","","","","01/17/2021","","","","7:43","","","","","5","Regular","DIRT009","","","","4,148","446","134","","","","","","","","","","","","","","","",""
"","14937","","","","","01/17/2021","","","","7:23","","","","","5","Regular","DIRT009","","","","18,342","1,455","52","","","","","","","","","","","","","","","",""
"","14937","","","","","01/17/2021","","","","","281","","","","5","JSA","DIRT009","","","DIRT CHEAP #009","","","","","","","","","","","","","","","","","","",""
"","14243","","","","","01/17/2021","","","","7:49","","","","","5","Regular","DIRT009","","","","31,203","1,752","33","","","","","","","","","","","","","","","",""
"","14243","","","","","01/17/2021","","","","","281","","","","5","JSA","DIRT009","","","DIRT CHEAP #009","","","","","","","","","","","","","","","","","","",""
"","14819","","","","","01/17/2021","","","","7:39","","","","","5","Regular","DIRT009","","","","12,338","699","47","","","","","","","","","","","","","","","",""
"","14819","","","","","01/17/2021","","","","","281","","","","5","JSA","DIRT009","","","DIRT CHEAP #009","","","","","","","","","","","","","","","","","","",""
"","14493","","","","","01/17/2021","","","","8:1","","","","","5","Regular","DIRT009","","","","21,434","7,417","91","","","","","","","","","","","","","","","",""
"","14493","","","","","01/17/2021","","","","","281","","","","5","JSA","DIRT009","","","DIRT CHEAP #009","","","","","","","","","","","","","","","","","","",""
"","15052","","","","","01/17/2021","","","","7:3","","","","","5","Regular","DIRT009","","","","9,680","747","82","","","","","","","","","","","","","","","",""
"","11569","","","","","01/17/2021","","","","8:05","","","","","5","Regular","DIRT009","","","","22,122","971","137","","","","","","","","","","","","","","","",""
