"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","12406","","","","","05/26/2021","","","","4:50","","","","","3","Regular","KEI175","","","","21,444","5,336","73","","","","","","","","","","","","","","","",""
"","12406","","","","","05/26/2021","","","","0:20","","","","","3","Driving Pay","KEI175","","","KEITHS #175","","","","","","","","","","","","","","","","","","",""
"","15148","","","","","05/26/2021","","","","3:43","","","","","3","Regular","KEI175","","","","12,320","2,672","23","","","","","","","","","","","","","","","",""
"","15052","","","","","05/26/2021","","","","4:30","","","","","3","Regular","KEI175","","","","8,951","2,250","5","","","","","","","","","","","","","","","",""
"","15215","","","","","05/26/2021","","","","3:49","","","","","3","Regular","KEI175","","","","4,221","1,966","44","","","","","","","","","","","","","","","",""
"","15150","","","","","05/26/2021","","","","4:30","","","","","3","Regular","KEI175","","","","3,310","672","45","","","","","","","","","","","","","","","",""
"","12406","","","","","05/26/2021","","","","4:32","","","","","3","Regular","KEI115","","","","11,166","2,611","109","","","","","","","","","","","","","","","",""
"","12406","","","","","05/26/2021","","","","0:20","","","","","3","Driving Pay","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15148","","","","","05/26/2021","","","","4:09","","","","","3","Regular","KEI115","","","","15,161","2,952","20","","","","","","","","","","","","","","","",""
"","15148","","","","","05/26/2021","","","","0:20","","","","","3","Travel Pay","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15148","","","","","05/26/2021","","","","","3","","","","3","JSA","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15052","","","","","05/26/2021","","","","4:09","","","","","3","Regular","KEI115","","","","12,500","2,904","9","","","","","","","","","","","","","","","",""
"","15052","","","","","05/26/2021","","","","0:20","","","","","3","Travel Pay","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15052","","","","","05/26/2021","","","","","3","","","","3","JSA","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15215","","","","","05/26/2021","","","","4:09","","","","","3","Regular","KEI115","","","","4,161","2,054","27","","","","","","","","","","","","","","","",""
"","15215","","","","","05/26/2021","","","","0:20","","","","","3","Travel Pay","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15215","","","","","05/26/2021","","","","","3","","","","3","JSA","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15150","","","","","05/26/2021","","","","4:10","","","","","3","Regular","KEI115","","","","4,100","796","37","","","","","","","","","","","","","","","",""
"","15150","","","","","05/26/2021","","","","0:20","","","","","3","Travel Pay","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","15150","","","","","05/26/2021","","","","","3","","","","3","JSA","KEI115","","","KEITHS #115","","","","","","","","","","","","","","","","","","",""
"","2053","","","","","05/26/2021","","","","6:53","","","","","3","Regular","KEI161","","","","19,267","4,585","55","","","","","","","","","","","","","","","",""
"","2053","","","","","05/26/2021","","","","0:39","","","","","3","Driving Pay","KEI161","","","KEITHS #161","","","","","","","","","","","","","","","","","","",""
"","15210","","","","","05/26/2021","","","","6:30","","","","","3","Regular","KEI161","","","","4,569","2,337","8","","","","","","","","","","","","","","","",""
"","15210","","","","","05/26/2021","","","","","19","","","","3","JSA","KEI161","","","KEITHS #161","","","","","","","","","","","","","","","","","","",""
"","2053","","","","","05/26/2021","","","","6:48","","","","","3","Regular","KEI091","","","","13,752","3,561","70","","","","","","","","","","","","","","","",""
"","2053","","","","","05/26/2021","","","","0:47","","","","","3","Driving Pay","KEI091","","","KEITHS #091","","","","","","","","","","","","","","","","","","",""
"","12406","","","","","05/26/2021","","","","2:14","","","","","3","Regular","KEI091","","","","15,478","4,078","0","","","","","","","","","","","","","","","",""
"","12406","","","","","05/26/2021","","","","1:42","","","","","3","Driving Pay","KEI091","","","KEITHS #091","","","","","","","","","","","","","","","","","","",""
"","15210","","","","","05/26/2021","","","","6:29","","","","","3","Regular","KEI091","","","","3,882","1,631","22","","","","","","","","","","","","","","","",""
"","15210","","","","","05/26/2021","","","","0:10","","","","","3","Travel Pay","KEI091","","","KEITHS #091","","","","","","","","","","","","","","","","","","",""
"","15210","","","","","05/26/2021","","","","","23","","","","3","JSA","KEI091","","","KEITHS #091","","","","","","","","","","","","","","","","","","",""
"","13423","","","","","05/26/2021","","","","3:19","","","","","3","Regular","SPR2051","","","","10,427","4,834","0","","","","","","","","","","","","","","","",""
"","13423","","","","","05/26/2021","","","","","3","","","","3","JSA","SPR2051","","","SPRINTMART #2051","","","","","","","","","","","","","","","","","","",""
"","10437","","","","","05/26/2021","","","","3:40","","","","","3","Regular","SPR2051","","","","14,617","2,176","30","","","","","","","","","","","","","","","",""
"","10437","","","","","05/26/2021","","","","0:15","","","","","3","Driving Pay","SPR2051","","","SPRINTMART #2051","","","","","","","","","","","","","","","","","","",""
"","10437","","","","","05/25/2021","","","","3:35","","","","","3","Regular","SPR2301","","","","11,290","2,547","29","","","","","","","","","","","","","","","",""
"","10437","","","","","05/25/2021","","","","0:20","","","","","3","Driving Pay","SPR2301","","","SPRINTMART #2301","","","","","","","","","","","","","","","","","","",""
"","13423","","","","","05/25/2021","","","","3:14","","","","","3","Regular","SPR2301","","","","12,003","4,860","6","","","","","","","","","","","","","","","",""
"","13423","","","","","05/25/2021","","","","","17","","","","3","JSA","SPR2301","","","SPRINTMART #2301","","","","","","","","","","","","","","","","","","",""
"","13423","","","","","05/25/2021","","","","4:14","","","","","3","Regular","SPR2308","","","","8,842","4,098","11","","","","","","","","","","","","","","","",""
"","13423","","","","","05/25/2021","","","","0:40","","","","","3","Travel Pay","SPR2308","","","SPRINTMART #2308","","","","","","","","","","","","","","","","","","",""
"","10437","","","","","05/25/2021","","","","4:40","","","","","3","Regular","SPR2308","","","","14,673","2,123","42","","","","","","","","","","","","","","","",""
"","10437","","","","","05/25/2021","","","","0:20","","","","","3","Driving Pay","SPR2308","","","SPRINTMART #2308","","","","","","","","","","","","","","","","","","",""
"","10437","","","","","05/25/2021","","","","","3","","","","3","JSA","SPR2308","","","SPRINTMART #2308","","","","","","","","","","","","","","","","","","",""
"","15109","","","","","05/25/2021","","","","1:46","","","","","7","Regular","SPR4128","","","","13,334","4,609","11","","","","","","","","","","","","","","","",""
"","15109","","","","","05/25/2021","","","","0:15","","","","","7","Travel Pay","SPR4128","","","SPRINT MART #4128","","","","","","","","","","","","","","","","","","",""
"","15180","","","","","05/25/2021","","","","1:46","","","","","7","Regular","SPR4128","","","","12,860","5,202","0","","","","","","","","","","","","","","","",""
"","15180","","","","","05/25/2021","","","","0:15","","","","","7","Travel Pay","SPR4128","","","SPRINT MART #4128","","","","","","","","","","","","","","","","","","",""
"","14437","","","","","05/25/2021","","","","2:14","","","","","7","Regular","SPR4128","","","","18,000","1,942","26","","","","","","","","","","","","","","","",""
"","14437","","","","","05/25/2021","","","","0:15","","","","","7","Driving Pay","SPR4128","","","SPRINT MART #4128","","","","","","","","","","","","","","","","","","",""
"","14742","","","","","05/25/2021","","","","1:46","","","","","7","Regular","SPR4128","","","","23,826","4,036","0","","","","","","","","","","","","","","","",""
"","14742","","","","","05/25/2021","","","","0:15","","","","","7","Travel Pay","SPR4128","","","SPRINT MART #4128","","","","","","","","","","","","","","","","","","",""
"","15109","","","","","05/25/2021","","","","3:44","","","","","7","Regular","SPR4147","","","","13,607","3,551","18","","","","","","","","","","","","","","","",""
"","15180","","","","","05/25/2021","","","","3:22","","","","","7","Regular","SPR4147","","","","13,467","6,410","5","","","","","","","","","","","","","","","",""
"","14437","","","","","05/25/2021","","","","4:05","","","","","7","Regular","SPR4147","","","","16,724","1,256","117","","","","","","","","","","","","","","","",""
"","14437","","","","","05/25/2021","","","","0:10","","","","","7","Driving Pay","SPR4147","","","SPRINT MART #4147","","","","","","","","","","","","","","","","","","",""
"","14742","","","","","05/25/2021","","","","2:28","","","","","7","Regular","SPR4147","","","","8,872","3,159","0","","","","","","","","","","","","","","","",""
"","15147","","","","","05/25/2021","","","","2:51","","","","","7","Regular","SPR4147","","","","6,317","2,247","5","","","","","","","","","","","","","","","",""
"","2053","","","","","05/25/2021","","","","6:10","","","","","3","Regular","KEI100","","","","7,934","2,027","164","","","","","","","","","","","","","","","",""
"","2053","","","","","05/25/2021","","","","0:20","","","","","3","Driving Pay","KEI100","","","KEITHS #100","","","","","","","","","","","","","","","","","","",""
"","15220","","","","","05/25/2021","","","","5:45","","","","","3","Regular","KEI100","","","","3,963","1,756","44","","","","","","","","","","","","","","","",""
"","15220","","","","","05/25/2021","","","","0:05","","","","","3","Travel Pay","KEI100","","","KEITHS #100","","","","","","","","","","","","","","","","","","",""
"","15220","","","","","05/25/2021","","","","","10","","","","3","JSA","KEI100","","","KEITHS #100","","","","","","","","","","","","","","","","","","",""
"","15210","","","","","05/25/2021","","","","5:45","","","","","3","Regular","KEI100","","","","4,836","1,674","0","","","","","","","","","","","","","","","",""
"","15210","","","","","05/25/2021","","","","0:05","","","","","3","Travel Pay","KEI100","","","KEITHS #100","","","","","","","","","","","","","","","","","","",""
"","15210","","","","","05/25/2021","","","","","10","","","","3","JSA","KEI100","","","KEITHS #100","","","","","","","","","","","","","","","","","","",""
"","15052","","","","","05/25/2021","","","","5:45","","","","","3","Regular","KEI100","","","","16,037","3,138","25","","","","","","","","","","","","","","","",""
"","15052","","","","","05/25/2021","","","","0:05","","","","","3","Travel Pay","KEI100","","","KEITHS #100","","","","","","","","","","","","","","","","","","",""
"","15052","","","","","05/25/2021","","","","","10","","","","3","JSA","KEI100","","","KEITHS #100","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","05/26/2021","","","","2:59","","","","","1","Regular","SPR0128","","","","22,455","8,117","6","","","","","","","","","","","","","","","",""
"","11114","","","","","05/26/2021","","","","","10","","","","1","JSA","SPR0128","","","SPRINT MART #0128","","","","","","","","","","","","","","","","","","",""
"","82","","","","","05/26/2021","","","","3:05","","","","","1","Regular","SPR0128","","","","15,844","4,158","7","","","","","","","","","","","","","","","",""
"","82","","","","","05/26/2021","","","","0:20","","","","","1","Driving Pay","SPR0128","","","SPRINT MART #0128","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","05/26/2021","","","","2:59","","","","","1","Regular","SPR0128","","","","35,436","7,057","10","","","","","","","","","","","","","","","",""
"","14794","","","","","05/26/2021","","","","","10","","","","1","JSA","SPR0128","","","SPRINT MART #0128","","","","","","","","","","","","","","","","","","",""
"","15004","","","","","05/26/2021","","","","7:07","","","","","8","Regular","WD#1329","","","","11,852","2,865","20","","","","","","","","","","","","","","","",""
"","15004","","","","","05/26/2021","","","","2:05","","","","","8","Driving Pay","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","15231","","","","","05/26/2021","","","","7:22","","","","","8","Regular","WD#1329","","","","8,411","2,039","40","","","","","","","","","","","","","","","",""
"","15231","","","","","05/26/2021","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","15135","","","","","05/26/2021","","","","7:28","","","","","8","Regular","WD#1329","","","","17,153","3,442","13","","","","","","","","","","","","","","","",""
"","15135","","","","","05/26/2021","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14940","","","","","05/26/2021","","","","7:28","","","","","8","Regular","WD#1329","","","","16,109","2,580","11","","","","","","","","","","","","","","","",""
