"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14621","","","","","12/27/2020","","","","8:01","","","","","30","Regular","FOOD117","","","","8,012","2,128","55","","","","","","","","","","","","","","","",""
"","14621","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14922","","","","","12/27/2020","","","","8:01","","","","","30","Regular","FOOD117","","","","9,326","3,326","61","","","","","","","","","","","","","","","",""
"","14922","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14730","","","","","12/27/2020","","","","8:01","","","","","30","Regular","FOOD117","","","","6,162","2,326","40","","","","","","","","","","","","","","","",""
"","14730","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14965","","","","","12/27/2020","","","","2:58","","","","","30","Regular","FOOD117","","","","5,086","1,562","32","","","","","","","","","","","","","","","",""
"","14965","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","12/27/2020","","","","8:01","","","","","30","Regular","FOOD117","","","","16,958","4,031","22","","","","","","","","","","","","","","","",""
"","6182","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14877","","","","","12/27/2020","","","","8:01","","","","","30","Regular","FOOD117","","","","6,558","4,099","130","","","","","","","","","","","","","","","",""
"","14877","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14595","","","","","12/27/2020","","","","8:30","","","","","30","Regular","FOOD117","","","","6,922","3,256","278","","","","","","","","","","","","","","","",""
"","14595","","","","","12/27/2020","","","","1:23","","","","","30","Driving Pay","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14969","","","","","12/27/2020","","","","8:01","","","","","30","Regular","FOOD117","","","","6,307","1,711","50","","","","","","","","","","","","","","","",""
"","14969","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","9616","","","","","12/27/2020","","","","8:01","","","","","30","Regular","FOOD117","","","","12,977","5,433","52","","","","","","","","","","","","","","","",""
"","9616","","","","","12/27/2020","","","","","84","","","","30","JSA","FOOD117","","","FOODLAND #117","","","","","","","","","","","","","","","","","","",""
"","14621","","","","","12/28/2020","","","","7:2","","","","","30","Regular","FOOD108","","","","3,726","1,849","110","","","","","","","","","","","","","","","",""
"","14621","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","14922","","","","","12/28/2020","","","","7:15","","","","","30","Regular","FOOD108","","","","7,718","3,070","124","","","","","","","","","","","","","","","",""
"","14922","","","","","12/28/2020","","","","0:20","","","","","30","Driving Pay","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","14730","","","","","12/28/2020","","","","7:20","","","","","30","Regular","FOOD108","","","","6,186","2,219","51","","","","","","","","","","","","","","","",""
"","14730","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","14965","","","","","12/28/2020","","","","6:18","","","","","30","Regular","FOOD108","","","","6,273","2,277","67","","","","","","","","","","","","","","","",""
"","14965","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","12/28/2020","","","","7:17","","","","","30","Regular","FOOD108","","","","11,536","3,680","119","","","","","","","","","","","","","","","",""
"","6182","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","14877","","","","","12/28/2020","","","","7:8","","","","","30","Regular","FOOD108","","","","4,652","1,438","141","","","","","","","","","","","","","","","",""
"","14877","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","14595","","","","","12/28/2020","","","","8:21","","","","","30","Regular","FOOD108","","","","1,226","420","173","","","","","","","","","","","","","","","",""
"","14595","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","14969","","","","","12/28/2020","","","","6:50","","","","","30","Regular","FOOD108","","","","8,308","2,836","72","","","","","","","","","","","","","","","",""
"","14969","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","9616","","","","","12/28/2020","","","","7:21","","","","","30","Regular","FOOD108","","","","18,711","9,788","52","","","","","","","","","","","","","","","",""
"","9616","","","","","12/28/2020","","","","","8","","","","30","JSA","FOOD108","","","FOODLAND #108","","","","","","","","","","","","","","","","","","",""
"","13786","","","","","12/28/2020","","","","1:34","","","","","30","Regular","FOOD101","","","","27,337","14,075","0","","","","","","","","","","","","","","","",""
"","13786","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14621","","","","","12/28/2020","","","","4:28","","","","","30","Regular","FOOD101","","","","6,612","2,009","27","","","","","","","","","","","","","","","",""
"","14621","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14922","","","","","12/28/2020","","","","4:32","","","","","30","Regular","FOOD101","","","","16,020","3,987","0","","","","","","","","","","","","","","","",""
"","14922","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14730","","","","","12/28/2020","","","","4:27","","","","","30","Regular","FOOD101","","","","7,063","2,436","7","","","","","","","","","","","","","","","",""
"","14730","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14965","","","","","12/28/2020","","","","3:51","","","","","30","Regular","FOOD101","","","","4,299","2,094","49","","","","","","","","","","","","","","","",""
"","14965","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","12/28/2020","","","","4:34","","","","","30","Regular","FOOD101","","","","18,018","4,934","23","","","","","","","","","","","","","","","",""
"","6182","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14877","","","","","12/28/2020","","","","4:32","","","","","30","Regular","FOOD101","","","","9,366","3,439","0","","","","","","","","","","","","","","","",""
"","14877","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14595","","","","","12/28/2020","","","","5:00","","","","","30","Regular","FOOD101","","","","1,674","924","189","","","","","","","","","","","","","","","",""
"","14595","","","","","12/28/2020","","","","0:28","","","","","30","Driving Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14969","","","","","12/28/2020","","","","4:31","","","","","30","Regular","FOOD101","","","","7,558","2,462","20","","","","","","","","","","","","","","","",""
"","14969","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","9616","","","","","12/28/2020","","","","4:38","","","","","30","Regular","FOOD101","","","","13,404","6,262","9","","","","","","","","","","","","","","","",""
"","9616","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","11051","","","","","12/28/2020","","","","3:15","","","","","30","Regular","FOOD101","","","","18,422","4,773","17","","","","","","","","","","","","","","","",""
"","11051","","","","","12/28/2020","","","","0:28","","","","","30","Travel Pay","FOOD101","","","FOODLAND #101","","","","","","","","","","","","","","","","","","",""
"","14621","","","","","12/29/2020","","","","10:58","","","","","30","Regular","FOOD102","","","","5,376","1,748","113","","","","","","","","","","","","","","","",""
"","14621","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","14922","","","","","12/29/2020","","","","10:58","","","","","30","Regular","FOOD102","","","","8,633","3,033","137","","","","","","","","","","","","","","","",""
"","14922","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","14730","","","","","12/29/2020","","","","10:36","","","","","30","Regular","FOOD102","","","","6,748","1,550","106","","","","","","","","","","","","","","","",""
"","14730","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","14965","","","","","12/29/2020","","","","8:38","","","","","30","Regular","FOOD102","","","","4,235","1,212","125","","","","","","","","","","","","","","","",""
"","14965","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","12/29/2020","","","","10:48","","","","","30","Regular","FOOD102","","","","17,679","4,561","138","","","","","","","","","","","","","","","",""
"","6182","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","14877","","","","","12/29/2020","","","","10:20","","","","","30","Regular","FOOD102","","","","6,509","2,562","148","","","","","","","","","","","","","","","",""
"","14877","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","14595","","","","","12/29/2020","","","","11:5","","","","","30","Regular","FOOD102","","","","62","25","288","","","","","","","","","","","","","","","",""
"","14595","","","","","12/29/2020","","","","0:14","","","","","30","Driving Pay","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","14969","","","","","12/29/2020","","","","9:52","","","","","30","Regular","FOOD102","","","","5,608","1,639","125","","","","","","","","","","","","","","","",""
"","14969","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","9616","","","","","12/29/2020","","","","10:35","","","","","30","Regular","FOOD102","","","","11,944","5,016","130","","","","","","","","","","","","","","","",""
"","9616","","","","","12/29/2020","","","","","12","","","","30","JSA","FOOD102","","","FOODLAND #102","","","","","","","","","","","","","","","","","","",""
"","14621","","","","","12/29/2020","","","","4:34","","","","","30","Regular","FOOD119","","","","5,250","2,150","36","","","","","","","","","","","","","","","",""
"","14621","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","14922","","","","","12/29/2020","","","","4:15","","","","","30","Regular","FOOD119","","","","11,174","3,430","21","","","","","","","","","","","","","","","",""
"","14922","","","","","12/29/2020","","","","0:23","","","","","30","Driving Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","14730","","","","","12/29/2020","","","","4:19","","","","","30","Regular","FOOD119","","","","8,724","2,416","13","","","","","","","","","","","","","","","",""
"","14730","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","14965","","","","","12/29/2020","","","","4:19","","","","","30","Regular","FOOD119","","","","6,099","2,062","0","","","","","","","","","","","","","","","",""
"","14965","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","12/29/2020","","","","4:22","","","","","30","Regular","FOOD119","","","","32,135","6,510","6","","","","","","","","","","","","","","","",""
"","6182","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","14877","","","","","12/29/2020","","","","4:24","","","","","30","Regular","FOOD119","","","","5,848","3,025","9","","","","","","","","","","","","","","","",""
"","14877","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","14595","","","","","12/29/2020","","","","4:48","","","","","30","Regular","FOOD119","","","","6,238","1,936","160","","","","","","","","","","","","","","","",""
"","14595","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","14969","","","","","12/29/2020","","","","4:10","","","","","30","Regular","FOOD119","","","","7,474","2,117","5","","","","","","","","","","","","","","","",""
"","14969","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
"","9616","","","","","12/29/2020","","","","4:30","","","","","30","Regular","FOOD119","","","","11,457","5,343","14","","","","","","","","","","","","","","","",""
"","9616","","","","","12/29/2020","","","","0:23","","","","","30","Travel Pay","FOOD119","","","FOODLAND #119","","","","","","","","","","","","","","","","","","",""
