"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","82","","","","","10/11/2021","","","","3:10","","","","","1","Regular","KANG102","","","","5,250","1,598","26","","","","","","","","","","","","","","","",""
"","82","","","","","10/11/2021","","","","1:06","","","","","1","Driving Pay","KANG102","","","KANGAROO #102 - MARATHON","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","10/11/2021","","","","2:29","","","","","1","Regular","KANG102","","","","17,918","3,509","0","","","","","","","","","","","","","","","",""
"","14794","","","","","10/11/2021","","","","","51","","","","1","JSA","KANG102","","","KANGAROO #102 - MARATHON","","","","","","","","","","","","","","","","","","",""
"","15297","","","","","10/11/2021","","","","3:10","","","","","1","Regular","KANG102","","","","5,307","2,329","5","","","","","","","","","","","","","","","",""
"","15297","","","","","10/11/2021","","","","","51","","","","1","JSA","KANG102","","","KANGAROO #102 - MARATHON","","","","","","","","","","","","","","","","","","",""
"","82","","","","","10/11/2021","","","","4:45","","","","","1","Regular","KANG101","","","","8,013","3,005","91","","","","","","","","","","","","","","","",""
"","82","","","","","10/11/2021","","","","1:16","","","","","1","Driving Pay","KANG101","","","KANGAROO #101","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","10/11/2021","","","","4:45","","","","","1","Regular","KANG101","","","","15,885","4,332","7","","","","","","","","","","","","","","","",""
"","14794","","","","","10/11/2021","","","","0:20","","","","","1","Travel Pay","KANG101","","","KANGAROO #101","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","10/11/2021","","","","","38","","","","1","JSA","KANG101","","","KANGAROO #101","","","","","","","","","","","","","","","","","","",""
"","15297","","","","","10/11/2021","","","","4:44","","","","","1","Regular","KANG101","","","","8,088","3,191","41","","","","","","","","","","","","","","","",""
"","15297","","","","","10/11/2021","","","","0:20","","","","","1","Travel Pay","KANG101","","","KANGAROO #101","","","","","","","","","","","","","","","","","","",""
"","15297","","","","","10/11/2021","","","","","38","","","","1","JSA","KANG101","","","KANGAROO #101","","","","","","","","","","","","","","","","","","",""
"","82","","","","","10/13/2021","","","","3:0","","","","","1","Regular","BKWIK10","","","","7,224","1,639","23","","","","","","","","","","","","","","","",""
"","82","","","","","10/13/2021","","","","","98","","","","1","JSA","BKWIK10","","","B KWIK #110","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","10/13/2021","","","","2:59","","","","","1","Regular","BKWIK10","","","","13,903","3,288","0","","","","","","","","","","","","","","","",""
"","14794","","","","","10/13/2021","","","","2:11","","","","","1","Driving Pay","BKWIK10","","","B KWIK #110","","","","","","","","","","","","","","","","","","",""
"","15297","","","","","10/13/2021","","","","3:0","","","","","1","Regular","BKWIK10","","","","6,177","2,328","0","","","","","","","","","","","","","","","",""
"","15297","","","","","10/13/2021","","","","","98","","","","1","JSA","BKWIK10","","","B KWIK #110","","","","","","","","","","","","","","","","","","",""
"","82","","","","","10/13/2021","","","","2:4","","","","","1","Regular","BKWIK07","","","","5,940","1,444","6","","","","","","","","","","","","","","","",""
"","82","","","","","10/13/2021","","","","0:10","","","","","1","Travel Pay","BKWIK07","","","B KWIK #107","","","","","","","","","","","","","","","","","","",""
"","82","","","","","10/13/2021","","","","","103","","","","1","JSA","BKWIK07","","","B KWIK #107","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","10/13/2021","","","","2:5","","","","","1","Regular","BKWIK07","","","","11,747","2,161","7","","","","","","","","","","","","","","","",""
"","14794","","","","","10/13/2021","","","","2:20","","","","","1","Driving Pay","BKWIK07","","","B KWIK #107","","","","","","","","","","","","","","","","","","",""
"","15297","","","","","10/13/2021","","","","2:5","","","","","1","Regular","BKWIK07","","","","4,447","2,020","10","","","","","","","","","","","","","","","",""
"","15297","","","","","10/13/2021","","","","0:10","","","","","1","Travel Pay","BKWIK07","","","B KWIK #107","","","","","","","","","","","","","","","","","","",""
"","15297","","","","","10/13/2021","","","","","103","","","","1","JSA","BKWIK07","","","B KWIK #107","","","","","","","","","","","","","","","","","","",""
"","10602","","","","","10/14/2021","","","","4:38","","","","","8","Regular","WD#1448","","","","34,288","11,479","25","","","","","","","","","","","","","","","",""
"","10602","","","","","10/14/2021","","","","1:42","","","","","8","Driving Pay","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","15272","","","","","10/14/2021","","","","5:12","","","","","8","Regular","WD#1448","","","","16,014","4,551","0","","","","","","","","","","","","","","","",""
"","15272","","","","","10/14/2021","","","","2:26","","","","","8","Driving Pay","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","15413","","","","","10/14/2021","","","","5:28","","","","","8","Regular","WD#1448","","","","9,992","2,194","0","","","","","","","","","","","","","","","",""
"","15413","","","","","10/14/2021","","","","","97","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","15122","","","","","10/14/2021","","","","4:34","","","","","8","Regular","WD#1448","","","","27,251","4,407","11","","","","","","","","","","","","","","","",""
"","15122","","","","","10/14/2021","","","","","97","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","82","","","","","10/14/2021","","","","5:36","","","","","8","Regular","WD#1448","","","","27,745","2,955","43","","","","","","","","","","","","","","","",""
"","82","","","","","10/14/2021","","","","3:10","","","","","8","Driving Pay","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","15362","","","","","10/14/2021","","","","5:53","","","","","8","Regular","WD#1448","","","","31,708","8,018","57","","","","","","","","","","","","","","","",""
"","15362","","","","","10/14/2021","","","","","97","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","15138","","","","","10/14/2021","","","","5:18","","","","","8","Regular","WD#1448","","","","23,781","4,037","41","","","","","","","","","","","","","","","",""
"","15138","","","","","10/14/2021","","","","","97","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","15297","","","","","10/14/2021","","","","5:45","","","","","8","Regular","WD#1448","","","","23,717","2,917","31","","","","","","","","","","","","","","","",""
"","15297","","","","","10/14/2021","","","","","139","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","7058","","","","","10/14/2021","","","","6:25","","","","","8","Regular","WD#1448","","","","2,198","448","327","","","","","","","","","","","","","","","",""
"","7058","","","","","10/14/2021","","","","","61","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","15386","","","","","10/14/2021","","","","5:23","","","","","8","Regular","WD#1448","","","","12,384","2,501","12","","","","","","","","","","","","","","","",""
"","15386","","","","","10/14/2021","","","","","97","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","12623","","","","","10/14/2021","","","","4:12","","","","","8","Regular","WD#1448","","","","20,867","3,547","11","","","","","","","","","","","","","","","",""
"","12623","","","","","10/14/2021","","","","","139","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","12906","","","","","10/14/2021","","","","4:56","","","","","8","Regular","WD#1448","","","","23,967","4,265","28","","","","","","","","","","","","","","","",""
"","12906","","","","","10/14/2021","","","","","139","","","","8","JSA","WD#1448","","","WINN DIXIE #1448","","","","","","","","","","","","","","","","","","",""
"","13786","","","","","10/14/2021","","","","6:8","","","","","12","Regular","K#492","","","","30,252","6,080","36","","","","","","","","","","","","","","","",""
"","13786","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15371","","","","","10/14/2021","","","","1:1","","","","","12","Regular","K#492","","","","4,787","2,537","0","","","","","","","","","","","","","","","",""
"","15371","","","","","10/14/2021","","","","","19","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","2725","","","","","10/14/2021","","","","6:8","","","","","12","Regular","K#492","","","","17,164","2,510","0","","","","","","","","","","","","","","","",""
"","2725","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","13741","","","","","10/14/2021","","","","3:01","","","","","12","Regular","K#492","","","","18,361","5,388","0","","","","","","","","","","","","","","","",""
"","13741","","","","","10/14/2021","","","","2:16","","","","","12","Driving Pay","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15422","","","","","10/14/2021","","","","4:0","","","","","12","Regular","K#492","","","","6,891","1,265","22","","","","","","","","","","","","","","","",""
"","15422","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15200","","","","","10/14/2021","","","","5:58","","","","","12","Regular","K#492","","","","21,850","3,935","22","","","","","","","","","","","","","","","",""
"","15200","","","","","10/14/2021","","","","","160","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15378","","","","","10/14/2021","","","","6:26","","","","","12","Regular","K#492","","","","10,216","2,698","13","","","","","","","","","","","","","","","",""
"","15378","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15332","","","","","10/14/2021","","","","6:39","","","","","12","Regular","K#492","","","","12,734","3,776","30","","","","","","","","","","","","","","","",""
"","15332","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15316","","","","","10/14/2021","","","","6:23","","","","","12","Regular","K#492","","","","15,605","5,613","8","","","","","","","","","","","","","","","",""
"","15316","","","","","10/14/2021","","","","","160","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15225","","","","","10/14/2021","","","","2:48","","","","","12","Regular","K#492","","","","13,727","3,407","18","","","","","","","","","","","","","","","",""
"","15225","","","","","10/14/2021","","","","0:15","","","","","12","Travel Pay","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15225","","","","","10/14/2021","","","","","60","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","10/14/2021","","","","6:7","","","","","12","Regular","K#492","","","","7,377","3,293","0","","","","","","","","","","","","","","","",""
"","6182","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","7827","","","","","10/14/2021","","","","6:5","","","","","12","Regular","K#492","","","","21,461","5,438","20","","","","","","","","","","","","","","","",""
"","7827","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","14765","","","","","10/14/2021","","","","6:2","","","","","12","Regular","K#492","","","","19,690","3,410","27","","","","","","","","","","","","","","","",""
"","14765","","","","","10/14/2021","","","","","117","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","13985","","","","","10/14/2021","","","","2:58","","","","","12","Regular","K#492","","","","19,406","5,306","0","","","","","","","","","","","","","","","",""
"","13985","","","","","10/14/2021","","","","0:15","","","","","12","Travel Pay","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","13985","","","","","10/14/2021","","","","","60","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","12092","","","","","10/14/2021","","","","6:01","","","","","12","Regular","K#492","","","","31,405","6,373","0","","","","","","","","","","","","","","","",""
"","12092","","","","","10/14/2021","","","","3:10","","","","","12","Driving Pay","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15153","","","","","10/14/2021","","","","3:00","","","","","12","Regular","K#492","","","","13,125","3,558","10","","","","","","","","","","","","","","","",""
"","15153","","","","","10/14/2021","","","","0:15","","","","","12","Travel Pay","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","15153","","","","","10/14/2021","","","","","60","","","","12","JSA","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","11051","","","","","10/14/2021","","","","7:14","","","","","12","Regular","K#492","","","","26,040","5,888","203","","","","","","","","","","","","","","","",""
"","11051","","","","","10/14/2021","","","","3:52","","","","","12","Driving Pay","K#492","","","KROGER #492","","","","","","","","","","","","","","","","","","",""
"","10052","","","","","10/14/2021","","","","3:48","","","","","30","Regular","K#319","","","","14,284","2,788","80","","","","","","","","","","","","","","","",""
"","10052","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","6293","","","","","10/14/2021","","","","6:47","","","","","30","Regular","K#319","","","","27,194","6,849","210","","","","","","","","","","","","","","","",""
"","6293","","","","","10/14/2021","","","","1:18","","","","","30","Driving Pay","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","6447","","","","","10/14/2021","","","","4:55","","","","","30","Regular","K#319","","","","28,942","10,092","0","","","","","","","","","","","","","","","",""
"","6447","","","","","10/14/2021","","","","0:51","","","","","30","Driving Pay","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","15371","","","","","10/14/2021","","","","4:18","","","","","30","Regular","K#319","","","","15,938","3,351","20","","","","","","","","","","","","","","","",""
"","15371","","","","","10/14/2021","","","","0:10","","","","","30","Travel Pay","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","15371","","","","","10/14/2021","","","","","21","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","14375","","","","","10/14/2021","","","","4:32","","","","","30","Regular","K#319","","","","26,116","5,384","0","","","","","","","","","","","","","","","",""
"","14375","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","12324","","","","","10/14/2021","","","","5:47","","","","","30","Regular","K#319","","","","20,066","5,591","23","","","","","","","","","","","","","","","",""
"","10491","","","","","10/14/2021","","","","4:40","","","","","30","Regular","K#319","","","","21,873","5,828","6","","","","","","","","","","","","","","","",""
"","10491","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","11415","","","","","10/14/2021","","","","4:4","","","","","30","Regular","K#319","","","","19,665","5,407","0","","","","","","","","","","","","","","","",""
"","11415","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","9239","","","","","10/14/2021","","","","5:11","","","","","30","Regular","K#319","","","","27,874","4,541","14","","","","","","","","","","","","","","","",""
"","14868","","","","","10/14/2021","","","","5:50","","","","","30","Regular","K#319","","","","16,410","3,659","14","","","","","","","","","","","","","","","",""
"","14868","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","13741","","","","","10/14/2021","","","","1:37","","","","","30","Regular","K#319","","","","26,413","5,642","0","","","","","","","","","","","","","","","",""
"","13741","","","","","10/14/2021","","","","1:37","","","","","30","Driving Pay","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","15417","","","","","10/14/2021","","","","6:46","","","","","30","Regular","K#319","","","","10,057","2,044","53","","","","","","","","","","","","","","","",""
"","15417","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","14373","","","","","10/14/2021","","","","5:43","","","","","30","Regular","K#319","","","","23,206","4,138","40","","","","","","","","","","","","","","","",""
"","14373","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","15225","","","","","10/14/2021","","","","1:30","","","","","30","Regular","K#319","","","","12,078","3,551","5","","","","","","","","","","","","","","","",""
"","15225","","","","","10/14/2021","","","","","63","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","13985","","","","","10/14/2021","","","","1:38","","","","","30","Regular","K#319","","","","19,257","10,091","9","","","","","","","","","","","","","","","",""
"","13985","","","","","10/14/2021","","","","","63","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","9616","","","","","10/14/2021","","","","6:49","","","","","30","Regular","K#319","","","","17,898","3,950","12","","","","","","","","","","","","","","","",""
"","9616","","","","","10/14/2021","","","","","40","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","15153","","","","","10/14/2021","","","","1:33","","","","","30","Regular","K#319","","","","16,643","2,786","8","","","","","","","","","","","","","","","",""
"","15153","","","","","10/14/2021","","","","","63","","","","30","JSA","K#319","","","KROGER #319","","","","","","","","","","","","","","","","","","",""
"","9480","","","","","10/14/2021","","","","4:16","","","","","30","Regular","K#319","","","","24,657","4,761","33","","","","","","","","","","","","","","","",""
"","15409","","","","","10/15/2021","","","","7:3","","","","","5","Regular","WD#1511","","","","15,216","3,871","10","","","","","","","","","","","","","","","",""
"","15409","","","","","10/15/2021","","","","","119","","","","5","JSA","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","15408","","","","","10/15/2021","","","","6:56","","","","","5","Regular","WD#1511","","","","9,118","2,320","38","","","","","","","","","","","","","","","",""
"","15408","","","","","10/15/2021","","","","","119","","","","5","JSA","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","14476","","","","","10/15/2021","","","","6:59","","","","","5","Regular","WD#1511","","","","17,742","4,482","36","","","","","","","","","","","","","","","",""
"","14476","","","","","10/15/2021","","","","","231","","","","5","JSA","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","14937","","","","","10/15/2021","","","","7:12","","","","","5","Regular","WD#1511","","","","17,323","3,646","130","","","","","","","","","","","","","","","",""
"","14937","","","","","10/15/2021","","","","","231","","","","5","JSA","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","14819","","","","","10/15/2021","","","","6:56","","","","","5","Regular","WD#1511","","","","19,074","4,309","48","","","","","","","","","","","","","","","",""
"","14819","","","","","10/15/2021","","","","","231","","","","5","JSA","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","15326","","","","","10/15/2021","","","","7:3","","","","","5","Regular","WD#1511","","","","12,419","2,982","12","","","","","","","","","","","","","","","",""
"","15326","","","","","10/15/2021","","","","","231","","","","5","JSA","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","8580","","","","","10/15/2021","","","","7:7","","","","","5","Regular","WD#1511","","","","25,683","3,831","90","","","","","","","","","","","","","","","",""
"","8580","","","","","10/15/2021","","","","","119","","","","5","JSA","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","11569","","","","","10/15/2021","","","","6:49","","","","","5","Regular","WD#1511","","","","48,619","3,827","107","","","","","","","","","","","","","","","",""
"","11569","","","","","10/15/2021","","","","4:32","","","","","5","Driving Pay","WD#1511","","","WINN DIXIE #1511","","","","","","","","","","","","","","","","","","",""
"","14678","","","","","10/15/2021","","","","2:49","","","","","8","Regular","WD#1461","","","","12,603","4,450","17","","","","","","","","","","","","","","","",""
"","15272","","","","","10/15/2021","","","","7:00","","","","","8","Regular","WD#1461","","","","17,126","4,055","6","","","","","","","","","","","","","","","",""
"","15272","","","","","10/15/2021","","","","0:31","","","","","8","Driving Pay","WD#1461","","","WINN DIXIE #1461","","","","","","","","","","","","","","","","","","",""
"","15413","","","","","10/15/2021","","","","7:23","","","","","8","Regular","WD#1461","","","","9,888","1,915","0","","","","","","","","","","","","","","","",""
"","15122","","","","","10/15/2021","","","","5:6","","","","","8","Regular","WD#1461","","","","21,728","2,590","24","","","","","","","","","","","","","","","",""
"","15421","","","","","10/15/2021","","","","7:19","","","","","8","Regular","WD#1461","","","","8,585","1,919","12","","","","","","","","","","","","","","","",""
"","15421","","","","","10/15/2021","","","","","376","","","","8","JSA","WD#1461","","","WINN DIXIE #1461","","","","","","","","","","","","","","","","","","",""
"","12061","","","","","10/15/2021","","","","5:1","","","","","8","Regular","WD#1461","","","","38,149","2,317","53","","","","","","","","","","","","","","","",""
"","12061","","","","","10/15/2021","","","","","100","","","","8","JSA","WD#1461","","","WINN DIXIE #1461","","","","","","","","","","","","","","","","","","",""
"","15362","","","","","10/15/2021","","","","6:50","","","","","8","Regular","WD#1461","","","","48,374","6,017","41","","","","","","","","","","","","","","","",""
"","15138","","","","","10/15/2021","","","","7:5","","","","","8","Regular","WD#1461","","","","14,002","2,846","151","","","","","","","","","","","","","","","",""
"","7058","","","","","10/15/2021","","","","9:00","","","","","8","Regular","WD#1461","","","","11,210","2,548","281","","","","","","","","","","","","","","","",""
"","7058","","","","","10/15/2021","","","","2:15","","","","","8","Driving Pay","WD#1461","","","WINN DIXIE #1461","","","","","","","","","","","","","","","","","","",""
"","15386","","","","","10/15/2021","","","","7:43","","","","","8","Regular","WD#1461","","","","9,853","2,549","9","","","","","","","","","","","","","","","",""
"","13399","","","","","10/15/2021","","","","7:30","","","","","8","Regular","WD#1461","","","","16,539","3,898","250","","","","","","","","","","","","","","","",""
"","13399","","","","","10/15/2021","","","","6:23","","","","","8","Driving Pay","WD#1461","","","WINN DIXIE #1461","","","","","","","","","","","","","","","","","","",""
"","9480","","","","","10/15/2021","","","","0:29","","","","","30","Regular","MSI30","","","","120,862","103","0","","","","","","","","","","","","","","","",""
"","9480","","","","","10/15/2021","","","","1:10","","","","","30","Driving Pay","MSI30","","","MSI Area 30","","","","","","","","","","","","","","","","","","",""
"","10052","","","","","10/15/2021","","","","9:28","","","","","30","Regular","DEUTZCO","","","","0","0","0","","","","","","","","","","","","","","","",""
"","6293","","","","","10/15/2021","","","","9:22","","","","","30","Regular","DEUTZCO","","","","0","0","0","","","","","","","","","","","","","","","",""
"","15340","","","","","10/15/2021","","","","9:18","","","","","30","Regular","DEUTZCO","","","","0","0","0","","","","","","","","","","","","","","","",""
"","15340","","","","","10/15/2021","","","","6:00","","","","","30","Driving Pay","DEUTZCO","","","DEUTZ CORPORATION","","","","","","","","","","","","","","","","","","",""
