"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","10602","","","","","11/18/2020","","","","6:44","","","","","8","Regular","WD#1329","","","","32,623","8,024","104","","","","","","","","","","","","","","","",""
"","14663","","","","","11/18/2020","","","","6:32","","","","","8","Regular","WD#1329","","","","16,743","5,444","124","","","","","","","","","","","","","","","",""
"","14663","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14770","","","","","11/18/2020","","","","4:16","","","","","8","Regular","WD#1329","","","","12,998","2,513","6","","","","","","","","","","","","","","","",""
"","14770","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14769","","","","","11/18/2020","","","","5:48","","","","","8","Regular","WD#1329","","","","27,795","4,871","18","","","","","","","","","","","","","","","",""
"","14769","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14908","","","","","11/18/2020","","","","5:44","","","","","8","Regular","WD#1329","","","","25,678","2,343","11","","","","","","","","","","","","","","","",""
"","14908","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14787","","","","","11/18/2020","","","","3:59","","","","","8","Regular","WD#1329","","","","15,339","3,103","16","","","","","","","","","","","","","","","",""
"","14787","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14892","","","","","11/18/2020","","","","4:6","","","","","8","Regular","WD#1329","","","","9,310","1,792","13","","","","","","","","","","","","","","","",""
"","14892","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14893","","","","","11/18/2020","","","","7:4","","","","","8","Regular","WD#1329","","","","12,687","2,489","92","","","","","","","","","","","","","","","",""
"","14893","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14795","","","","","11/18/2020","","","","6:36","","","","","8","Regular","WD#1329","","","","20,038","2,986","214","","","","","","","","","","","","","","","",""
"","14795","","","","","11/18/2020","","","","2:40","","","","","8","Driving Pay","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14788","","","","","11/18/2020","","","","4:34","","","","","8","Regular","WD#1329","","","","14,617","4,248","0","","","","","","","","","","","","","","","",""
"","14788","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14864","","","","","11/18/2020","","","","3:28","","","","","8","Regular","WD#1329","","","","11,753","3,833","0","","","","","","","","","","","","","","","",""
"","14864","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","7058","","","","","11/18/2020","","","","7:50","","","","","8","Regular","WD#1329","","","","41,350","4,835","180","","","","","","","","","","","","","","","",""
"","7058","","","","","11/18/2020","","","","0:14","","","","","8","Driving Pay","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14669","","","","","11/18/2020","","","","7:20","","","","","8","Regular","WD#1329","","","","24,889","5,525","0","","","","","","","","","","","","","","","",""
"","14669","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14485","","","","","11/18/2020","","","","5:46","","","","","8","Regular","WD#1329","","","","26,596","6,141","14","","","","","","","","","","","","","","","",""
"","14485","","","","","11/18/2020","","","","","126","","","","8","JSA","WD#1329","","","WINN DIXIE #1329","","","","","","","","","","","","","","","","","","",""
"","14230","","","","","11/18/2020","","","","6:14","","","","","12","Regular","K#328","","","","14,110","3,454","51","","","","","","","","","","","","","","","",""
"","14917","","","","","11/18/2020","","","","5:31","","","","","12","Regular","K#328","","","","4,749","1,663","41","","","","","","","","","","","","","","","",""
"","13786","","","","","11/18/2020","","","","5:34","","","","","12","Regular","K#328","","","","35,381","6,482","0","","","","","","","","","","","","","","","",""
"","2725","","","","","11/18/2020","","","","5:42","","","","","12","Regular","K#328","","","","12,047","1,805","10","","","","","","","","","","","","","","","",""
"","13600","","","","","11/18/2020","","","","6:16","","","","","12","Regular","K#328","","","","12,153","4,879","40","","","","","","","","","","","","","","","",""
