"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14995","","","","","03/15/2021","","","","2:33","","","","","2","Regular","SPR4109","","","","6,329","4,239","5","","","","","","","","","","","","","","","",""
"","14995","","","","","03/15/2021","","","","","53","","","","2","JSA","SPR4109","","","SPRINT MART #4109","","","","","","","","","","","","","","","","","","",""
"","8824","","","","","03/15/2021","","","","2:51","","","","","2","Regular","SPR4109","","","","35,933","2,464","32","","","","","","","","","","","","","","","",""
"","8824","","","","","03/15/2021","","","","1:30","","","","","2","Driving Pay","SPR4109","","","SPRINT MART #4109","","","","","","","","","","","","","","","","","","",""
"","9926","","","","","03/15/2021","","","","2:27","","","","","2","Regular","SPR4109","","","","18,323","4,819","0","","","","","","","","","","","","","","","",""
"","9926","","","","","03/15/2021","","","","","53","","","","2","JSA","SPR4109","","","SPRINT MART #4109","","","","","","","","","","","","","","","","","","",""
"","12516","","","","","03/15/2021","","","","2:42","","","","","2","Regular","SPR4109","","","","13,148","4,454","0","","","","","","","","","","","","","","","",""
"","12516","","","","","03/15/2021","","","","","53","","","","2","JSA","SPR4109","","","SPRINT MART #4109","","","","","","","","","","","","","","","","","","",""
"","14995","","","","","03/15/2021","","","","2:58","","","","","2","Regular","SPR4117","","","","11,729","4,348","0","","","","","","","","","","","","","","","",""
"","14995","","","","","03/15/2021","","","","0:10","","","","","2","Travel Pay","SPR4117","","","SPRINT MART #4117","","","","","","","","","","","","","","","","","","",""
"","14995","","","","","03/15/2021","","","","","51","","","","2","JSA","SPR4117","","","SPRINT MART #4117","","","","","","","","","","","","","","","","","","",""
"","8824","","","","","03/15/2021","","","","3:10","","","","","2","Regular","SPR4117","","","","9,962","918","47","","","","","","","","","","","","","","","",""
"","8824","","","","","03/15/2021","","","","1:38","","","","","2","Driving Pay","SPR4117","","","SPRINT MART #4117","","","","","","","","","","","","","","","","","","",""
"","9926","","","","","03/15/2021","","","","3:02","","","","","2","Regular","SPR4117","","","","10,139","3,210","6","","","","","","","","","","","","","","","",""
"","9926","","","","","03/15/2021","","","","0:10","","","","","2","Travel Pay","SPR4117","","","SPRINT MART #4117","","","","","","","","","","","","","","","","","","",""
"","9926","","","","","03/15/2021","","","","","51","","","","2","JSA","SPR4117","","","SPRINT MART #4117","","","","","","","","","","","","","","","","","","",""
"","12516","","","","","03/15/2021","","","","2:58","","","","","2","Regular","SPR4117","","","","17,866","5,781","5","","","","","","","","","","","","","","","",""
"","12516","","","","","03/15/2021","","","","0:10","","","","","2","Travel Pay","SPR4117","","","SPRINT MART #4117","","","","","","","","","","","","","","","","","","",""
"","12516","","","","","03/15/2021","","","","","51","","","","2","JSA","SPR4117","","","SPRINT MART #4117","","","","","","","","","","","","","","","","","","",""
