"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","11114","","","","","02/02/2021","","","","3:20","","","","","1","Regular","SPR2328","","","","3,737","1,779","28","","","","","","","","","","","","","","","",""
"","11114","","","","","02/02/2021","","","","","7","","","","1","JSA","SPR2328","","","SPRINTMART #2328","","","","","","","","","","","","","","","","","","",""
"","82","","","","","02/02/2021","","","","3:19","","","","","1","Regular","SPR2328","","","","8,040","1,241","94","","","","","","","","","","","","","","","",""
"","82","","","","","02/02/2021","","","","0:08","","","","","1","Driving Pay","SPR2328","","","SPRINTMART #2328","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","02/02/2021","","","","3:20","","","","","1","Regular","SPR2328","","","","2,850","846","6","","","","","","","","","","","","","","","",""
"","14794","","","","","02/02/2021","","","","","7","","","","1","JSA","SPR2328","","","SPRINTMART #2328","","","","","","","","","","","","","","","","","","",""
"","12906","","","","","02/02/2021","","","","3:19","","","","","1","Regular","SPR2328","","","","3,974","1,448","0","","","","","","","","","","","","","","","",""
"","12906","","","","","02/02/2021","","","","","7","","","","1","JSA","SPR2328","","","SPRINTMART #2328","","","","","","","","","","","","","","","","","","",""
"","14903","","","","","02/02/2021","","","","3:20","","","","","1","Regular","SPR2328","","","","1,698","1,023","0","","","","","","","","","","","","","","","",""
"","14903","","","","","02/02/2021","","","","","7","","","","1","JSA","SPR2328","","","SPRINTMART #2328","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","02/02/2021","","","","2:34","","","","","1","Regular","SPR2306","","","","4,463","1,911","6","","","","","","","","","","","","","","","",""
"","11114","","","","","02/02/2021","","","","0:10","","","","","1","Travel Pay","SPR2306","","","SPRINTMART #2306","","","","","","","","","","","","","","","","","","",""
"","82","","","","","02/02/2021","","","","2:34","","","","","1","Regular","SPR2306","","","","7,086","680","84","","","","","","","","","","","","","","","",""
"","82","","","","","02/02/2021","","","","0:10","","","","","1","Driving Pay","SPR2306","","","SPRINTMART #2306","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","02/02/2021","","","","2:35","","","","","1","Regular","SPR2306","","","","6,049","1,389","0","","","","","","","","","","","","","","","",""
"","14794","","","","","02/02/2021","","","","0:10","","","","","1","Travel Pay","SPR2306","","","SPRINTMART #2306","","","","","","","","","","","","","","","","","","",""
"","12906","","","","","02/02/2021","","","","2:34","","","","","1","Regular","SPR2306","","","","4,580","2,099","0","","","","","","","","","","","","","","","",""
"","12906","","","","","02/02/2021","","","","0:10","","","","","1","Travel Pay","SPR2306","","","SPRINTMART #2306","","","","","","","","","","","","","","","","","","",""
"","14903","","","","","02/02/2021","","","","2:35","","","","","1","Regular","SPR2306","","","","2,897","1,398","0","","","","","","","","","","","","","","","",""
"","14903","","","","","02/02/2021","","","","0:10","","","","","1","Travel Pay","SPR2306","","","SPRINTMART #2306","","","","","","","","","","","","","","","","","","",""
