"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14961","","","","","12/30/2020","","","","2:26","","","","","8","Regular","REEVESS","","","","9,443","2,667","0","","","","","","","","","","","","","","","",""
"","14931","","","","","12/30/2020","","","","0:55","","","","","8","Regular","REEVESS","","","","3,122","1,322","0","","","","","","","","","","","","","","","",""
"","14940","","","","","12/30/2020","","","","2:25","","","","","8","Regular","REEVESS","","","","7,779","1,873","9","","","","","","","","","","","","","","","",""
"","12061","","","","","12/30/2020","","","","1:56","","","","","8","Regular","REEVESS","","","","13,011","3,830","65","","","","","","","","","","","","","","","",""
"","9505","","","","","12/30/2020","","","","2:20","","","","","8","Regular","REEVESS","","","","18,320","6,914","0","","","","","","","","","","","","","","","",""
"","14821","","","","","12/30/2020","","","","2:25","","","","","8","Regular","REEVESS","","","","38,668","9,129","0","","","","","","","","","","","","","","","",""
"","14892","","","","","12/30/2020","","","","2:26","","","","","8","Regular","REEVESS","","","","8,863","2,560","0","","","","","","","","","","","","","","","",""
"","14485","","","","","12/30/2020","","","","2:40","","","","","8","Regular","REEVESS","","","","30,638","4,777","0","","","","","","","","","","","","","","","",""
"","14531","","","","","12/30/2020","","","","2:19","","","","","8","Regular","REEVESS","","","","20,559","5,889","6","","","","","","","","","","","","","","","",""
"","14531","","","","","12/30/2020","","","","0:19","","","","","8","Driving Pay","REEVESS","","","REEVES SUPERMARKET","","","","","","","","","","","","","","","","","","",""
"","14940","","","","","12/30/2020","","","","1:24","","","","","8","Regular","OPELOUS","","","","2,730","1,906","0","","","","","","","","","","","","","","","",""
"","14940","","","","","12/30/2020","","","","1:35","","","","","8","Travel Pay","OPELOUS","","","OPELOUSAS 190 TRUCK STOP & CASINO, LLC","","","","","","","","","","","","","","","","","","",""
"","12061","","","","","12/30/2020","","","","0:28","","","","","8","Regular","OPELOUS","","","","2,014","1,982","0","","","","","","","","","","","","","","","",""
"","12061","","","","","12/30/2020","","","","1:35","","","","","8","Travel Pay","OPELOUS","","","OPELOUSAS 190 TRUCK STOP & CASINO, LLC","","","","","","","","","","","","","","","","","","",""
"","9505","","","","","12/30/2020","","","","1:26","","","","","8","Regular","OPELOUS","","","","15,444","3,029","0","","","","","","","","","","","","","","","",""
"","9505","","","","","12/30/2020","","","","1:35","","","","","8","Travel Pay","OPELOUS","","","OPELOUSAS 190 TRUCK STOP & CASINO, LLC","","","","","","","","","","","","","","","","","","",""
"","14485","","","","","12/30/2020","","","","1:24","","","","","8","Regular","OPELOUS","","","","9,667","3,196","17","","","","","","","","","","","","","","","",""
"","14485","","","","","12/30/2020","","","","1:35","","","","","8","Travel Pay","OPELOUS","","","OPELOUSAS 190 TRUCK STOP & CASINO, LLC","","","","","","","","","","","","","","","","","","",""
"","14531","","","","","12/30/2020","","","","1:27","","","","","8","Regular","OPELOUS","","","","11,183","4,512","0","","","","","","","","","","","","","","","",""
"","14531","","","","","12/30/2020","","","","1:35","","","","","8","Driving Pay","OPELOUS","","","OPELOUSAS 190 TRUCK STOP & CASINO, LLC","","","","","","","","","","","","","","","","","","",""
"","14940","","","","","12/30/2020","","","","1:24","","","","","8","Regular","STFRANI","","","","4,448","2,837","0","","","","","","","","","","","","","","","",""
"","14940","","","","","12/30/2020","","","","1:14","","","","","8","Travel Pay","STFRANI","","","SOUTHERN BELL - ST FRANCISVILLE INVESTMENTS, LLC","","","","","","","","","","","","","","","","","","",""
"","14940","","","","","12/30/2020","","","","","22","","","","8","JSA","STFRANI","","","SOUTHERN BELL - ST FRANCISVILLE INVESTMENTS, LLC","","","","","","","","","","","","","","","","","","",""
"","12061","","","","","12/30/2020","","","","0:58","","","","","8","Regular","STFRANI","","","","6,290","2,610","23","","","","","","","","","","","","","","","",""
"","12061","","","","","12/30/2020","","","","1:14","","","","","8","Travel Pay","STFRANI","","","SOUTHERN BELL - ST FRANCISVILLE INVESTMENTS, LLC","","","","","","","","","","","","","","","","","","",""
"","12061","","","","","12/30/2020","","","","","22","","","","8","JSA","STFRANI","","","SOUTHERN BELL - ST FRANCISVILLE INVESTMENTS, LLC","","","","","","","","","","","","","","","","","","",""
"","9505","","","","","12/30/2020","","","","1:29","","","","","8","Regular","STFRANI","","","","16,661","3,991","0","","","","","","","","","","","","","","","",""
"","9505","","","","","12/30/2020","","","","1:14","","","","","8","Travel Pay","STFRANI","","","SOUTHERN BELL - ST FRANCISVILLE INVESTMENTS, LLC","","","","","","","","","","","","","","","","","","",""
