"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","6398","","","","","01/02/2021","","","","3:40","","","","","1","Regular","PIGGLYG","","","","11,476","3,408","80","","","","","","","","","","","","","","","",""
"","6398","","","","","01/02/2021","","","","2:57","","","","","1","Driving Pay","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","01/02/2021","","","","3:30","","","","","1","Regular","PIGGLYG","","","","8,396","3,137","0","","","","","","","","","","","","","","","",""
"","14761","","","","","01/02/2021","","","","0:47","","","","","1","Travel Pay","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","01/02/2021","","","","","98","","","","1","JSA","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","11879","","","","","01/02/2021","","","","3:30","","","","","1","Regular","PIGGLYG","","","","6,917","3,121","0","","","","","","","","","","","","","","","",""
"","11879","","","","","01/02/2021","","","","0:47","","","","","1","Travel Pay","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","11879","","","","","01/02/2021","","","","","98","","","","1","JSA","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","01/02/2021","","","","3:30","","","","","1","Regular","PIGGLYG","","","","13,570","3,958","28","","","","","","","","","","","","","","","",""
"","14981","","","","","01/02/2021","","","","0:47","","","","","1","Travel Pay","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","01/02/2021","","","","","98","","","","1","JSA","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","01/02/2021","","","","3:29","","","","","1","Regular","PIGGLYG","","","","18,049","5,544","0","","","","","","","","","","","","","","","",""
"","6945","","","","","01/02/2021","","","","0:47","","","","","1","Travel Pay","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","01/02/2021","","","","","98","","","","1","JSA","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","14988","","","","","01/02/2021","","","","3:29","","","","","1","Regular","PIGGLYG","","","","7,302","3,087","0","","","","","","","","","","","","","","","",""
"","14988","","","","","01/02/2021","","","","0:47","","","","","1","Travel Pay","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","14988","","","","","01/02/2021","","","","","98","","","","1","JSA","PIGGLYG","","","PIGGLY WIGGLY GLOSTER","","","","","","","","","","","","","","","","","","",""
"","13423","","","","","01/02/2021","","","","6:14","","","","","3","Regular","PIGGLLU","","","","14,748","4,679","39","","","","","","","","","","","","","","","",""
"","13423","","","","","01/02/2021","","","","","14","","","","3","JSA","PIGGLLU","","","LUMBERTON MARKET PLACE","","","","","","","","","","","","","","","","","","",""
"","10437","","","","","01/02/2021","","","","6:15","","","","","3","Regular","PIGGLLU","","","","8,776","2,604","28","","","","","","","","","","","","","","","",""
"","10437","","","","","01/02/2021","","","","","14","","","","3","JSA","PIGGLLU","","","LUMBERTON MARKET PLACE","","","","","","","","","","","","","","","","","","",""
"","12406","","","","","01/02/2021","","","","7:14","","","","","3","Regular","PIGGLLU","","","","13,247","5,509","110","","","","","","","","","","","","","","","",""
"","12406","","","","","01/02/2021","","","","0:31","","","","","3","Driving Pay","PIGGLLU","","","LUMBERTON MARKET PLACE","","","","","","","","","","","","","","","","","","",""
"","14980","","","","","01/02/2021","","","","3:33","","","","","3","Regular","PIGGLLU","","","","7,759","2,688","0","","","","","","","","","","","","","","","",""
"","14980","","","","","01/02/2021","","","","","27","","","","3","JSA","PIGGLLU","","","LUMBERTON MARKET PLACE","","","","","","","","","","","","","","","","","","",""
"","13423","","","","","01/02/2021","","","","3:34","","","","","3","Regular","PIG6032","","","","19,748","6,163","0","","","","","","","","","","","","","","","",""
"","13423","","","","","01/02/2021","","","","0:55","","","","","3","Travel Pay","PIG6032","","","PIGGLY WIGGLY #6032 -EXPRESS","","","","","","","","","","","","","","","","","","",""
"","10437","","","","","01/02/2021","","","","3:34","","","","","3","Regular","PIG6032","","","","12,453","3,216","5","","","","","","","","","","","","","","","",""
"","10437","","","","","01/02/2021","","","","0:55","","","","","3","Travel Pay","PIG6032","","","PIGGLY WIGGLY #6032 -EXPRESS","","","","","","","","","","","","","","","","","","",""
