"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14995","","","","","02/01/2021","","","","3:10","","","","","2","Regular","SPR2310","","","","3,441","1,439","5","","","","","","","","","","","","","","","",""
"","14995","","","","","02/01/2021","","","","","277","","","","2","JSA","SPR2310","","","SPRINTMART #2310","","","","","","","","","","","","","","","","","","",""
"","8824","","","","","02/01/2021","","","","3:34","","","","","2","Regular","SPR2310","","","","4,733","650","86","","","","","","","","","","","","","","","",""
"","8824","","","","","02/01/2021","","","","5:47","","","","","2","Driving Pay","SPR2310","","","SPRINTMART #2310","","","","","","","","","","","","","","","","","","",""
"","9926","","","","","02/01/2021","","","","3:26","","","","","2","Regular","SPR2310","","","","8,277","2,478","10","","","","","","","","","","","","","","","",""
"","9926","","","","","02/01/2021","","","","","277","","","","2","JSA","SPR2310","","","SPRINTMART #2310","","","","","","","","","","","","","","","","","","",""
"","12516","","","","","02/01/2021","","","","3:13","","","","","2","Regular","SPR2310","","","","5,155","2,141","0","","","","","","","","","","","","","","","",""
"","12516","","","","","02/01/2021","","","","","277","","","","2","JSA","SPR2310","","","SPRINTMART #2310","","","","","","","","","","","","","","","","","","",""
"","9167","","","","","02/01/2021","","","","3:12","","","","","2","Regular","SPR2310","","","","2,563","1,153","0","","","","","","","","","","","","","","","",""
"","9167","","","","","02/01/2021","","","","","277","","","","2","JSA","SPR2310","","","SPRINTMART #2310","","","","","","","","","","","","","","","","","","",""
"","14995","","","","","02/01/2021","","","","4:5","","","","","2","Regular","SPR2308","","","","1,607","703","64","","","","","","","","","","","","","","","",""
"","14995","","","","","02/01/2021","","","","0:23","","","","","2","Travel Pay","SPR2308","","","SPRINTMART #2308","","","","","","","","","","","","","","","","","","",""
"","9167","","","","","02/01/2021","","","","3:26","","","","","2","Regular","SPR2308","","","","2,371","1,300","23","","","","","","","","","","","","","","","",""
"","9167","","","","","02/01/2021","","","","0:23","","","","","2","Travel Pay","SPR2308","","","SPRINTMART #2308","","","","","","","","","","","","","","","","","","",""
"","8824","","","","","02/01/2021","","","","4:13","","","","","2","Regular","SPR2308","","","","6,417","888","41","","","","","","","","","","","","","","","",""
"","8824","","","","","02/01/2021","","","","0:23","","","","","2","Driving Pay","SPR2308","","","SPRINTMART #2308","","","","","","","","","","","","","","","","","","",""
"","9926","","","","","02/01/2021","","","","3:41","","","","","2","Regular","SPR2308","","","","6,849","1,700","49","","","","","","","","","","","","","","","",""
"","9926","","","","","02/01/2021","","","","0:23","","","","","2","Travel Pay","SPR2308","","","SPRINTMART #2308","","","","","","","","","","","","","","","","","","",""
"","12516","","","","","02/01/2021","","","","4:5","","","","","2","Regular","SPR2308","","","","2,782","1,094","70","","","","","","","","","","","","","","","",""
