"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","8824","","","","","09/13/2021","","","","2:19","","","","","2","Regular","MSI02","","","","22,032","21","87","","","","","","","","","","","","","","","",""
"","8824","","","","","09/13/2021","","","","0:10","","","","","2","Driving Pay","MSI02","","","MSI Area 02","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","09/15/2021","","","","2:30","","","","","1","Regular","SHE0100","","","","27,279","4,819","27","","","","","","","","","","","","","","","",""
"","6398","","","","","09/15/2021","","","","0:25","","","","","1","Driving Pay","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","15360","","","","","09/15/2021","","","","2:20","","","","","1","Regular","SHE0100","","","","10,283","4,772","0","","","","","","","","","","","","","","","",""
"","15360","","","","","09/15/2021","","","","","6","","","","1","JSA","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","09/15/2021","","","","2:19","","","","","1","Regular","SHE0100","","","","19,783","6,219","18","","","","","","","","","","","","","","","",""
"","6945","","","","","09/15/2021","","","","","6","","","","1","JSA","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","09/15/2021","","","","2:20","","","","","1","Regular","SHE1008","","","","34,930","6,930","52","","","","","","","","","","","","","","","",""
"","6398","","","","","09/15/2021","","","","0:34","","","","","1","Driving Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","15360","","","","","09/15/2021","","","","2:09","","","","","1","Regular","SHE1008","","","","6,616","2,962","0","","","","","","","","","","","","","","","",""
"","15360","","","","","09/15/2021","","","","0:12","","","","","1","Travel Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","15360","","","","","09/15/2021","","","","","4","","","","1","JSA","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","09/15/2021","","","","2:09","","","","","1","Regular","SHE1008","","","","12,396","3,851","28","","","","","","","","","","","","","","","",""
"","6945","","","","","09/15/2021","","","","0:12","","","","","1","Travel Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","6945","","","","","09/15/2021","","","","","4","","","","1","JSA","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","09/15/2021","","","","4:44","","","","","1","Regular","ROUSE71","","","","34,950","4,327","10","","","","","","","","","","","","","","","",""
"","11114","","","","","09/15/2021","","","","","13","","","","1","JSA","ROUSE71","","","ROUSES MARKET #71","","","","","","","","","","","","","","","","","","",""
"","15339","","","","","09/15/2021","","","","5:01","","","","","1","Regular","ROUSE71","","","","10,603","3,643","8","","","","","","","","","","","","","","","",""
"","15339","","","","","09/15/2021","","","","","13","","","","1","JSA","ROUSE71","","","ROUSES MARKET #71","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","09/15/2021","","","","4:56","","","","","1","Regular","ROUSE71","","","","17,230","5,561","13","","","","","","","","","","","","","","","",""
"","14981","","","","","09/15/2021","","","","","13","","","","1","JSA","ROUSE71","","","ROUSES MARKET #71","","","","","","","","","","","","","","","","","","",""
"","82","","","","","09/15/2021","","","","6:39","","","","","1","Regular","ROUSE71","","","","14,505","3,462","120","","","","","","","","","","","","","","","",""
"","82","","","","","09/15/2021","","","","0:15","","","","","1","Driving Pay","ROUSE71","","","ROUSES MARKET #71","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","09/15/2021","","","","4:42","","","","","1","Regular","ROUSE71","","","","50,781","4,813","7","","","","","","","","","","","","","","","",""
