"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","10673","","","","","05/21/2021","","","","3:02","","","","","25","Regular","PRINCEM","","","","6,823","1,593","0","","","","","","","","","","","","","","","",""
"","10673","","","","","05/21/2021","","","","0:34","","","","","25","Driving Pay","PRINCEM","","","PRINCETON MED. G/S","","","","","","","","","","","","","","","","","","",""
"","14806","","","","","05/21/2021","","","","2:38","","","","","25","Regular","PRINCEM","","","","9,382","545","0","","","","","","","","","","","","","","","",""
"","14053","","","","","05/21/2021","","","","2:38","","","","","25","Regular","PRINCEM","","","","11,319","806","30","","","","","","","","","","","","","","","",""
"","10975","","","","","05/21/2021","","","","5:58","","","","","5","Regular","WD#0552","","","","20,658","5,009","7","","","","","","","","","","","","","","","",""
"","10975","","","","","05/21/2021","","","","2:15","","","","","5","Driving Pay","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","10975","","","","","05/21/2021","","","","","121","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","15223","","","","","05/21/2021","","","","6:5","","","","","5","Regular","WD#0552","","","","9,381","2,278","14","","","","","","","","","","","","","","","",""
"","15223","","","","","05/21/2021","","","","","337","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","14476","","","","","05/21/2021","","","","5:49","","","","","5","Regular","WD#0552","","","","15,585","3,961","26","","","","","","","","","","","","","","","",""
"","14476","","","","","05/21/2021","","","","","241","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","14937","","","","","05/21/2021","","","","6:2","","","","","5","Regular","WD#0552","","","","22,105","5,369","31","","","","","","","","","","","","","","","",""
"","14937","","","","","05/21/2021","","","","","241","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","14819","","","","","05/21/2021","","","","6:5","","","","","5","Regular","WD#0552","","","","21,673","4,746","7","","","","","","","","","","","","","","","",""
"","14819","","","","","05/21/2021","","","","","241","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","14493","","","","","05/21/2021","","","","4:9","","","","","5","Regular","WD#0552","","","","30,098","3,147","26","","","","","","","","","","","","","","","",""
"","14493","","","","","05/21/2021","","","","","241","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","10401","","","","","05/21/2021","","","","6:09","","","","","5","Regular","WD#0552","","","","27,235","4,301","45","","","","","","","","","","","","","","","",""
"","10401","","","","","05/21/2021","","","","2:30","","","","","5","Driving Pay","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","10401","","","","","05/21/2021","","","","","121","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","8580","","","","","05/21/2021","","","","4:20","","","","","5","Regular","WD#0552","","","","37,166","4,877","59","","","","","","","","","","","","","","","",""
"","8580","","","","","05/21/2021","","","","","337","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","11569","","","","","05/21/2021","","","","3:52","","","","","5","Regular","WD#0552","","","","65,253","3,489","53","","","","","","","","","","","","","","","",""
"","11569","","","","","05/21/2021","","","","","241","","","","5","JSA","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","13399","","","","","05/21/2021","","","","6:05","","","","","5","Regular","WD#0552","","","","24,940","4,321","13","","","","","","","","","","","","","","","",""
"","13399","","","","","05/21/2021","","","","6:10","","","","","5","Driving Pay","WD#0552","","","WINN DIXIE #0552","","","","","","","","","","","","","","","","","","",""
"","15140","","","","","05/19/2021","","","","3:56","","","","","23","Regular","SPR2319","","","","8,124","1,369","63","","","","","","","","","","","","","","","",""
"","15140","","","","","05/19/2021","","","","2:15","","","","","23","Driving Pay","SPR2319","","","SPRINTMART #2319","","","","","","","","","","","","","","","","","","",""
"","15217","","","","","05/19/2021","","","","3:45","","","","","23","Regular","SPR2319","","","","5,104","1,729","5","","","","","","","","","","","","","","","",""
"","15217","","","","","05/19/2021","","","","2:45","","","","","23","Driving Pay","SPR2319","","","SPRINTMART #2319","","","","","","","","","","","","","","","","","","",""
"","15220","","","","","05/19/2021","","","","3:43","","","","","23","Regular","SPR2319","","","","3,548","1,664","14","","","","","","","","","","","","","","","",""
"","15220","","","","","05/19/2021","","","","0:57","","","","","23","Travel Pay","SPR2319","","","SPRINTMART #2319","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/19/2021","","","","3:41","","","","","23","Regular","SPR2319","","","","8,646","2,577","16","","","","","","","","","","","","","","","",""
"","15145","","","","","05/19/2021","","","","0:57","","","","","23","Travel Pay","SPR2319","","","SPRINTMART #2319","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/19/2021","","","","","26","","","","23","JSA","SPR2319","","","SPRINTMART #2319","","","","","","","","","","","","","","","","","","",""
"","15140","","","","","05/21/2021","","","","6:43","","","","","23","Regular","SPR2309","","","","7,294","1,705","57","","","","","","","","","","","","","","","",""
"","15140","","","","","05/21/2021","","","","0:30","","","","","23","Driving Pay","SPR2309","","","SPRINTMART #2309","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/21/2021","","","","6:55","","","","","23","Regular","SPR2309","","","","6,633","2,470","29","","","","","","","","","","","","","","","",""
"","15145","","","","","05/21/2021","","","","","25","","","","23","JSA","SPR2309","","","SPRINTMART #2309","","","","","","","","","","","","","","","","","","",""
"","15140","","","","","05/21/2021","","","","4:33","","","","","23","Regular","SPR2052","","","","5,997","1,701","41","","","","","","","","","","","","","","","",""
"","15140","","","","","05/21/2021","","","","1:13","","","","","23","Driving Pay","SPR2052","","","SPRINTMART #2052","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/21/2021","","","","4:21","","","","","23","Regular","SPR2052","","","","8,253","3,241","16","","","","","","","","","","","","","","","",""
"","15145","","","","","05/21/2021","","","","0:30","","","","","23","Travel Pay","SPR2052","","","SPRINTMART #2052","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/21/2021","","","","","13","","","","23","JSA","SPR2052","","","SPRINTMART #2052","","","","","","","","","","","","","","","","","","",""
"","15109","","","","","05/21/2021","","","","3:0","","","","","7","Regular","SPR4125","","","","12,966","3,481","5","","","","","","","","","","","","","","","",""
"","15180","","","","","05/21/2021","","","","3:0","","","","","7","Regular","SPR4125","","","","15,163","4,683","0","","","","","","","","","","","","","","","",""
"","14437","","","","","05/21/2021","","","","4:44","","","","","7","Regular","SPR4125","","","","20,008","1,694","86","","","","","","","","","","","","","","","",""
"","14437","","","","","05/21/2021","","","","0:10","","","","","7","Driving Pay","SPR4125","","","SPRINT MART #4125","","","","","","","","","","","","","","","","","","",""
"","14742","","","","","05/21/2021","","","","4:36","","","","","7","Regular","SPR4125","","","","9,473","3,311","81","","","","","","","","","","","","","","","",""
"","15147","","","","","05/21/2021","","","","3:0","","","","","7","Regular","SPR4125","","","","7,907","2,442","6","","","","","","","","","","","","","","","",""
"","15109","","","","","05/21/2021","","","","2:12","","","","","7","Regular","SPR4140","","","","11,069","3,598","8","","","","","","","","","","","","","","","",""
"","15109","","","","","05/21/2021","","","","0:15","","","","","7","Travel Pay","SPR4140","","","SPRINT MART #4140","","","","","","","","","","","","","","","","","","",""
