"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14678","","","","","06/30/2020","","","","2:23","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","9,598","4,241","0","","","","","","","","","","","","","","","",""
"","14678","","","","","06/30/2020","","","","","74","","","","8","JSA","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","14699","","","","","06/30/2020","","","","2:34","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","8,781","3,707","23","","","","","","","","","","","","","","","",""
"","14699","","","","","06/30/2020","","","","","74","","","","8","JSA","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","14663","","","","","06/30/2020","","","","2:38","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","7,892","3,215","7","","","","","","","","","","","","","","","",""
"","14663","","","","","06/30/2020","","","","","74","","","","8","JSA","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","14652","","","","","06/30/2020","","","","2:5","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","4,239","1,400","16","","","","","","","","","","","","","","","",""
"","14652","","","","","06/30/2020","","","","","74","","","","8","JSA","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","14343","","","","","06/30/2020","","","","3:0","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","12,464","6,375","39","","","","","","","","","","","","","","","",""
"","14343","","","","","06/30/2020","","","","1:42","","","","","8","Driving Pay","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","9505","","","","","06/30/2020","","","","2:44","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","12,627","5,517","0","","","","","","","","","","","","","","","",""
"","9505","","","","","06/30/2020","","","","","74","","","","8","JSA","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","14702","","","","","06/30/2020","","","","2:42","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","16,077","6,876","10","","","","","","","","","","","","","","","",""
"","14702","","","","","06/30/2020","","","","","74","","","","8","JSA","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","14668","","","","","06/30/2020","","","","2:44","","","","","8","Regular","","","","LABORIES #6622   (AG#322)","13,504","5,007","0","","","","","","","","","","","","","","","",""
"","14668","","","","","06/30/2020","","","","","74","","","","8","JSA","","","","LABORIES #6622   (AG#322)","","","","","","","","","","","","","","","","","","",""
"","14678","","","","","06/30/2020","","","","2:40","","","","","8","Regular","","","","LABORIES #6616    (AG-","9,485","3,841","9","","","","","","","","","","","","","","","",""
"","14678","","","","","06/30/2020","","","","0:10","","","","","8","Travel Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14678","","","","","06/30/2020","","","","","73","","","","8","JSA","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14699","","","","","06/30/2020","","","","2:22","","","","","8","Regular","","","","LABORIES #6616    (AG-","7,520","3,252","19","","","","","","","","","","","","","","","",""
"","14699","","","","","06/30/2020","","","","0:10","","","","","8","Travel Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14699","","","","","06/30/2020","","","","","73","","","","8","JSA","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14663","","","","","06/30/2020","","","","2:50","","","","","8","Regular","","","","LABORIES #6616    (AG-","8,814","4,997","11","","","","","","","","","","","","","","","",""
"","14663","","","","","06/30/2020","","","","0:10","","","","","8","Travel Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14663","","","","","06/30/2020","","","","","73","","","","8","JSA","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14652","","","","","06/30/2020","","","","2:41","","","","","8","Regular","","","","LABORIES #6616    (AG-","8,171","3,613","13","","","","","","","","","","","","","","","",""
"","14652","","","","","06/30/2020","","","","0:10","","","","","8","Travel Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14652","","","","","06/30/2020","","","","","73","","","","8","JSA","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14343","","","","","06/30/2020","","","","3:0","","","","","8","Regular","","","","LABORIES #6616    (AG-","12,721","5,070","29","","","","","","","","","","","","","","","",""
"","14343","","","","","06/30/2020","","","","1:46","","","","","8","Driving Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","9505","","","","","06/30/2020","","","","2:49","","","","","8","Regular","","","","LABORIES #6616    (AG-","12,430","5,144","0","","","","","","","","","","","","","","","",""
"","9505","","","","","06/30/2020","","","","0:10","","","","","8","Travel Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","9505","","","","","06/30/2020","","","","","73","","","","8","JSA","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14702","","","","","06/30/2020","","","","2:45","","","","","8","Regular","","","","LABORIES #6616    (AG-","15,104","5,834","27","","","","","","","","","","","","","","","",""
"","14702","","","","","06/30/2020","","","","0:10","","","","","8","Travel Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14702","","","","","06/30/2020","","","","","73","","","","8","JSA","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14668","","","","","06/30/2020","","","","2:50","","","","","8","Regular","","","","LABORIES #6616    (AG-","9,782","5,528","6","","","","","","","","","","","","","","","",""
"","14668","","","","","06/30/2020","","","","0:10","","","","","8","Travel Pay","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","14668","","","","","06/30/2020","","","","","73","","","","8","JSA","","","","LABORIES #6616    (AG-","","","","","","","","","","","","","","","","","","",""
"","13423","","","","","06/30/2020","","","","4:44","","","","","1","Regular","","","","SOUTHERN MARKET","22,239","8,960","0","","","","","","","","","","","","","","","",""
"","13423","","","","","06/30/2020","","","","","99","","","","1","JSA","","","","SOUTHERN MARKET","","","","","","","","","","","","","","","","","","",""
"","2053","","","","","06/30/2020","","","","4:44","","","","","1","Regular","","","","SOUTHERN MARKET","18,333","8,435","0","","","","","","","","","","","","","","","",""
"","2053","","","","","06/30/2020","","","","","99","","","","1","JSA","","","","SOUTHERN MARKET","","","","","","","","","","","","","","","","","","",""
"","12406","","","","","06/30/2020","","","","5:44","","","","","1","Regular","","","","SOUTHERN MARKET","17,880","7,102","22","","","","","","","","","","","","","","","",""
"","12406","","","","","06/30/2020","","","","2:12","","","","","1","Driving Pay","","","","SOUTHERN MARKET","","","","","","","","","","","","","","","","","","",""
